         11x7E-3                  (11x7E-3.dat)                                                                                                                           
         v2020-0506                                                                                                                                                       
         Simulation Date: 05/11/2020                                                                                                                                      
                                                                                                                                                                          
         POLARS WERE GENERATED USING:  TAIR (DEFAULT, BATCH)                                                                                                              
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
         Mach (at prop tip)                                                                                                                                               
         Reyn (at 75% of span)                                                                                                                                            
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1553      0.0718       0.116       1.466       1.811      86.728       0.166       8.053       9.469        0.22      64211.  
         1.4        0.03      0.0552      0.1525      0.0723       0.117       1.477       1.779      87.365       0.167       7.911       9.234        0.22      64215.  
         2.7        0.05      0.1075      0.1496      0.0728       0.118       1.486       1.744      87.902       0.168       7.758       9.000        0.22      64227.  
         4.1        0.08      0.1571      0.1464      0.0731       0.118       1.493       1.708      88.329       0.169       7.595       8.769        0.22      64247.  
         5.4        0.10      0.2040      0.1431      0.0734       0.119       1.498       1.668      88.634       0.169       7.421       8.538        0.22      64274.  
         6.8        0.13      0.2482      0.1395      0.0735       0.119       1.501       1.627      88.803       0.170       7.236       8.309        0.22      64310.  
         8.2        0.16      0.2896      0.1358      0.0736       0.119       1.502       1.583      88.831       0.170       7.040       8.082        0.22      64353.  
         9.5        0.18      0.3285      0.1318      0.0734       0.119       1.499       1.536      88.698       0.169       6.833       7.856        0.22      64405.  
        10.9        0.21      0.3647      0.1276      0.0732       0.119       1.494       1.487      88.391       0.169       6.615       7.632        0.22      64464.  
        12.3        0.24      0.3983      0.1231      0.0728       0.118       1.486       1.436      87.889       0.168       6.386       7.409        0.22      64531.  
        13.6        0.26      0.4293      0.1185      0.0722       0.117       1.474       1.382      87.186       0.167       6.145       7.188        0.22      64606.  
        15.0        0.29      0.4578      0.1136      0.0714       0.116       1.457       1.324      86.200       0.165       5.890       6.967        0.22      64688.  
        16.3        0.31      0.4836      0.1084      0.0704       0.114       1.436       1.264      84.975       0.162       5.623       6.747        0.22      64778.  
        17.7        0.34      0.5069      0.1031      0.0692       0.112       1.412       1.203      83.553       0.160       5.349       6.528        0.22      64876.  
        19.1        0.37      0.5275      0.0977      0.0678       0.110       1.384       1.139      81.905       0.156       5.067       6.308        0.22      64982.  
        20.4        0.39      0.5463      0.0921      0.0662       0.107       1.351       1.074      79.913       0.153       4.779       6.098        0.22      65095.  
        21.8        0.42      0.5645      0.0865      0.0641       0.104       1.309       1.008      77.421       0.148       4.484       5.906        0.22      65216.  
        23.2        0.44      0.5802      0.0807      0.0618       0.100       1.262       0.940      74.653       0.143       4.183       5.714        0.22      65345.  
        24.5        0.47      0.5932      0.0747      0.0593       0.096       1.210       0.871      71.610       0.137       3.875       5.518        0.22      65481.  
        25.9        0.50      0.6032      0.0686      0.0565       0.092       1.154       0.800      68.277       0.130       3.559       5.315        0.22      65624.  
        27.2        0.52      0.6098      0.0624      0.0535       0.087       1.093       0.728      64.652       0.123       3.237       5.105        0.22      65775.  
        28.6        0.55      0.6251      0.0562      0.0494       0.080       1.008       0.655      59.640       0.114       2.915       4.983        0.22      65933.  
        30.0        0.58      0.6229      0.0497      0.0459       0.074       0.937       0.580      55.448       0.106       2.578       4.740        0.22      66099.  
        31.3        0.60      0.6144      0.0431      0.0422       0.068       0.861       0.502      50.921       0.097       2.233       4.472        0.22      66271.  
        32.7        0.63      0.5968      0.0363      0.0381       0.062       0.779       0.423      46.069       0.088       1.881       4.163        0.22      66451.  
        34.1        0.65      0.5652      0.0293      0.0339       0.055       0.692       0.342      40.953       0.078       1.520       3.785        0.22      66638.  
        35.4        0.68      0.5125      0.0222      0.0294       0.048       0.601       0.259      35.545       0.068       1.150       3.300        0.22      66833.  
        36.8        0.71      0.4250      0.0149      0.0248       0.040       0.506       0.174      29.921       0.057       0.773       2.635        0.22      67034.  
        38.1        0.73      0.2738      0.0075      0.0200       0.032       0.409       0.087      24.180       0.046       0.388       1.637        0.22      67242.  
        39.5        0.76     -0.0036     -0.0001      0.0154       0.025       0.314      -0.001      18.596       0.036      -0.004      -0.021        0.22      67457.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       6000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1556      0.0679       0.190       1.997       2.613     141.744       0.226      11.624       8.363        0.26      77053.  
         1.6        0.03      0.0585      0.1530      0.0684       0.192       2.012       2.569     142.818       0.227      11.426       8.158        0.26      77058.  
         3.3        0.05      0.1141      0.1501      0.0689       0.193       2.024       2.521     143.695       0.229      11.212       7.957        0.26      77072.  
         4.9        0.08      0.1669      0.1470      0.0692       0.194       2.034       2.469     144.369       0.230      10.982       7.757        0.26      77096.  
         6.5        0.10      0.2169      0.1438      0.0694       0.194       2.040       2.414     144.836       0.231      10.736       7.559        0.26      77129.  
         8.2        0.13      0.2640      0.1402      0.0695       0.195       2.044       2.355     145.073       0.231      10.473       7.362        0.26      77172.  
         9.8        0.16      0.3084      0.1365      0.0695       0.195       2.043       2.292     145.053       0.231      10.195       7.167        0.26      77224.  
        11.5        0.18      0.3501      0.1326      0.0694       0.194       2.039       2.226     144.752       0.230       9.899       6.974        0.26      77286.  
        13.1        0.21      0.3892      0.1284      0.0691       0.193       2.030       2.156     144.137       0.229       9.588       6.783        0.26      77357.  
        14.7        0.24      0.4257      0.1240      0.0686       0.192       2.017       2.082     143.184       0.228       9.260       6.595        0.26      77438.  
        16.4        0.26      0.4596      0.1194      0.0680       0.190       1.998       2.004     141.864       0.226       8.915       6.408        0.26      77527.  
        18.0        0.29      0.4911      0.1145      0.0671       0.188       1.973       1.922     140.092       0.223       8.550       6.224        0.26      77627.  
        19.6        0.31      0.5200      0.1093      0.0661       0.185       1.942       1.836     137.836       0.219       8.166       6.041        0.26      77735.  
        21.3        0.34      0.5465      0.1041      0.0648       0.181       1.905       1.747     135.225       0.215       7.772       5.860        0.26      77853.  
        22.9        0.37      0.5704      0.0986      0.0634       0.177       1.863       1.656     132.240       0.210       7.366       5.680        0.26      77980.  
        24.5        0.39      0.5917      0.0931      0.0618       0.173       1.815       1.563     128.865       0.205       6.950       5.500        0.26      78116.  
        26.2        0.42      0.6112      0.0874      0.0599       0.168       1.760       1.467     124.911       0.199       6.524       5.326        0.26      78261.  
        27.8        0.44      0.6283      0.0815      0.0577       0.162       1.697       1.369     120.484       0.192       6.088       5.153        0.26      78416.  
        29.4        0.47      0.6425      0.0755      0.0554       0.155       1.628       1.268     115.586       0.184       5.641       4.977        0.26      78579.  
        31.1        0.50      0.6537      0.0694      0.0528       0.148       1.552       1.165     110.209       0.175       5.184       4.797        0.27      78751.  
        32.7        0.52      0.6614      0.0632      0.0500       0.140       1.469       1.060     104.318       0.166       4.716       4.610        0.27      78933.  
        34.4        0.55      0.6650      0.0568      0.0469       0.131       1.379       0.953      97.904       0.156       4.239       4.415        0.27      79123.  
        36.0        0.58      0.6636      0.0502      0.0436       0.122       1.281       0.843      90.938       0.145       3.750       4.205        0.27      79322.  
        37.6        0.60      0.6559      0.0435      0.0400       0.112       1.175       0.731      83.396       0.133       3.251       3.976        0.27      79529.  
        39.3        0.63      0.6386      0.0367      0.0361       0.101       1.061       0.616      75.327       0.120       2.740       3.710        0.27      79745.  
        40.9        0.65      0.6064      0.0297      0.0320       0.090       0.942       0.498      66.847       0.106       2.217       3.382        0.27      79970.  
        42.5        0.68      0.5507      0.0225      0.0278       0.078       0.817       0.378      58.019       0.092       1.680       2.953        0.27      80203.  
        44.2        0.71      0.4571      0.0151      0.0234       0.065       0.688       0.254      48.834       0.078       1.130       2.360        0.27      80445.  
        45.8        0.73      0.2988      0.0077      0.0188       0.053       0.553       0.129      39.285       0.063       0.573       1.488        0.27      80695.  
        47.4        0.76      0.0000      0.0000      0.0146       0.041       0.428       0.000      30.397       0.048       0.000       0.000        0.27      80954.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       7000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1559      0.0667       0.296       2.668       3.562     220.990       0.301      15.846       7.312        0.31      89896.  
         1.9        0.03      0.0597      0.1533      0.0672       0.299       2.691       3.503     222.836       0.304      15.582       7.131        0.31      89901.  
         3.8        0.05      0.1165      0.1505      0.0677       0.301       2.709       3.439     224.326       0.306      15.297       6.954        0.31      89918.  
         5.7        0.08      0.1703      0.1475      0.0680       0.302       2.722       3.370     225.456       0.308      14.989       6.779        0.31      89946.  
         7.6        0.10      0.2213      0.1442      0.0683       0.303       2.732       3.296     226.238       0.309      14.659       6.607        0.31      89985.  
         9.6        0.13      0.2695      0.1407      0.0684       0.304       2.737       3.216     226.647       0.309      14.306       6.436        0.31      90034.  
        11.5        0.16      0.3149      0.1370      0.0684       0.304       2.737       3.132     226.655       0.309      13.930       6.267        0.31      90095.  
        13.4        0.18      0.3575      0.1331      0.0683       0.303       2.731       3.042     226.215       0.309      13.531       6.099        0.31      90167.  
        15.3        0.21      0.3975      0.1290      0.0680       0.302       2.720       2.947     225.283       0.307      13.110       5.934        0.31      90251.  
        17.2        0.24      0.4349      0.1246      0.0675       0.300       2.702       2.847     223.801       0.305      12.665       5.771        0.31      90345.  
        19.1        0.26      0.4697      0.1200      0.0669       0.297       2.677       2.742     221.735       0.302      12.197       5.609        0.31      90450.  
