         8x4.2SFR                 (8x42SFR.dat)                                                                                                                           
         v2020-0506                                                                                                                                                       
         Simulation Date: 09/24/2020                                                                                                                                      
                                                                                                                                                                          
         POLARS WERE GENERATED USING:  TAIR (DEFAULT, BATCH)                                                                                                              
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
         Mach (at prop tip)                                                                                                                                               
         Reyn (at 75% of span)                                                                                                                                            
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
         0.0        0.00      0.0000      0.0609      0.0268       0.001       0.018       0.032       0.421       0.002       0.141      34.216        0.06      14425.  
         0.3        0.02      0.0391      0.0605      0.0268       0.001       0.018       0.032       0.421       0.002       0.140      33.986        0.06      14425.  
         0.5        0.03      0.0777      0.0600      0.0267       0.001       0.018       0.031       0.421       0.002       0.139      33.742        0.06      14426.  
         0.8        0.05      0.1157      0.0594      0.0267       0.001       0.018       0.031       0.420       0.002       0.138      33.484        0.06      14428.  
         1.1        0.07      0.1530      0.0587      0.0266       0.001       0.018       0.031       0.418       0.002       0.136      33.210        0.06      14431.  
         1.3        0.09      0.1896      0.0578      0.0265       0.001       0.018       0.030       0.416       0.002       0.134      32.918        0.06      14435.  
         1.6        0.10      0.2253      0.0569      0.0263       0.001       0.017       0.030       0.413       0.002       0.132      32.606        0.06      14439.  
         1.8        0.12      0.2602      0.0559      0.0261       0.001       0.017       0.029       0.410       0.002       0.130      32.268        0.06      14444.  
         2.1        0.14      0.2940      0.0547      0.0258       0.001       0.017       0.029       0.406       0.002       0.127      31.900        0.06      14450.  
         2.4        0.16      0.3265      0.0535      0.0256       0.001       0.017       0.028       0.402       0.002       0.124      31.498        0.06      14456.  
         2.6        0.17      0.3578      0.0521      0.0252       0.001       0.017       0.027       0.397       0.002       0.121      31.058        0.06      14464.  
         2.9        0.19      0.3875      0.0505      0.0249       0.001       0.017       0.026       0.391       0.002       0.117      30.579        0.06      14472.  
         3.2        0.21      0.4155      0.0489      0.0245       0.001       0.016       0.026       0.385       0.002       0.113      30.061        0.06      14481.  
         3.4        0.23      0.4418      0.0470      0.0240       0.001       0.016       0.025       0.377       0.002       0.109      29.504        0.06      14491.  
         3.7        0.24      0.4661      0.0451      0.0235       0.000       0.016       0.024       0.369       0.002       0.105      28.905        0.06      14501.  
         3.9        0.26      0.4883      0.0429      0.0229       0.000       0.015       0.022       0.360       0.002       0.100      28.258        0.06      14513.  
         4.2        0.28      0.5077      0.0405      0.0221       0.000       0.015       0.021       0.348       0.002       0.094      27.549        0.06      14525.  
         4.5        0.29      0.5238      0.0378      0.0213       0.000       0.014       0.020       0.335       0.002       0.088      26.747        0.06      14537.  
         4.7        0.31      0.5369      0.0350      0.0204       0.000       0.014       0.018       0.320       0.002       0.081      25.894        0.06      14551.  
         5.0        0.33      0.5466      0.0321      0.0194       0.000       0.013       0.017       0.305       0.001       0.075      24.975        0.06      14565.  
         5.3        0.35      0.5524      0.0292      0.0183       0.000       0.012       0.015       0.288       0.001       0.068      23.980        0.06      14580.  
         5.5        0.36      0.5542      0.0262      0.0172       0.000       0.011       0.014       0.271       0.001       0.061      22.911        0.06      14596.  
         5.8        0.38      0.5508      0.0232      0.0160       0.000       0.011       0.012       0.252       0.001       0.054      21.737        0.06      14613.  
         6.0        0.40      0.5408      0.0200      0.0148       0.000       0.010       0.010       0.233       0.001       0.047      20.411        0.06      14630.  
         6.3        0.42      0.5215      0.0169      0.0135       0.000       0.009       0.009       0.212       0.001       0.039      18.863        0.06      14648.  
         6.6        0.43      0.4878      0.0136      0.0121       0.000       0.008       0.007       0.190       0.001       0.032      16.940        0.06      14667.  
         6.8        0.45      0.4335      0.0103      0.0107       0.000       0.007       0.005       0.168       0.001       0.024      14.474        0.06      14687.  
         7.1        0.47      0.3484      0.0069      0.0093       0.000       0.006       0.004       0.146       0.001       0.016      11.203        0.06      14707.  
         7.4        0.49      0.2154      0.0034      0.0078       0.000       0.005       0.002       0.122       0.001       0.008       6.678        0.06      14728.  
         7.6        0.50     -0.0061     -0.0001      0.0062       0.000       0.004       0.000       0.097       0.000       0.000      -0.183        0.06      14750.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       3000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0563      0.0233       0.002       0.035       0.066       1.238       0.004       0.294      24.203        0.10      21637.  
         0.4        0.02      0.0413      0.0558      0.0234       0.002       0.035       0.066       1.242       0.004       0.292      23.927        0.10      21638.  
         0.8        0.03      0.0816      0.0554      0.0235       0.002       0.035       0.065       1.247       0.004       0.289      23.645        0.10      21640.  
         1.2        0.05      0.1210      0.0549      0.0236       0.002       0.035       0.064       1.252       0.004       0.287      23.357        0.10      21643.  
         1.6        0.07      0.1593      0.0544      0.0237       0.002       0.035       0.064       1.257       0.004       0.284      23.064        0.10      21647.  
         2.0        0.09      0.1964      0.0539      0.0238       0.002       0.036       0.063       1.263       0.004       0.282      22.758        0.10      21652.  
         2.4        0.10      0.2323      0.0534      0.0239       0.002       0.036       0.063       1.269       0.004       0.279      22.426        0.10      21658.  
         2.8        0.12      0.2668      0.0528      0.0240       0.002       0.036       0.062       1.274       0.004       0.276      22.079        0.10      21666.  
         3.2        0.14      0.2999      0.0521      0.0241       0.002       0.036       0.061       1.279       0.004       0.272      21.716        0.10      21675.  
         3.5        0.16      0.3315      0.0514      0.0242       0.002       0.036       0.060       1.282       0.004       0.268      21.338        0.10      21685.  
         3.9        0.17      0.3616      0.0505      0.0242       0.002       0.036       0.059       1.283       0.004       0.264      20.948        0.10      21696.  
         4.3        0.19      0.3903      0.0494      0.0241       0.002       0.036       0.058       1.280       0.004       0.258      20.552        0.10      21708.  
         4.7        0.21      0.4175      0.0481      0.0240       0.002       0.036       0.056       1.272       0.004       0.251      20.151        0.10      21721.  
         5.1        0.23      0.4431      0.0466      0.0237       0.002       0.035       0.055       1.257       0.004       0.243      19.744        0.10      21736.  
         5.5        0.24      0.4670      0.0448      0.0233       0.002       0.035       0.053       1.236       0.004       0.234      19.323        0.10      21752.  
         5.9        0.26      0.4889      0.0428      0.0227       0.002       0.034       0.050       1.207       0.004       0.223      18.880        0.10      21769.  
         6.3        0.28      0.5082      0.0404      0.0221       0.002       0.033       0.047       1.171       0.004       0.211      18.398        0.10      21787.  
         6.7        0.29      0.5240      0.0378      0.0212       0.002       0.032       0.044       1.127       0.004       0.197      17.855        0.10      21806.  
         7.1        0.31      0.5369      0.0350      0.0203       0.001       0.030       0.041       1.079       0.003       0.183      17.279        0.10      21826.  
         7.5        0.33      0.5465      0.0322      0.0194       0.001       0.029       0.038       1.029       0.003       0.168      16.661        0.10      21847.  
         7.9        0.35      0.5522      0.0293      0.0184       0.001       0.027       0.034       0.975       0.003       0.153      15.994        0.10      21870.  
         8.3        0.36      0.5539      0.0263      0.0173       0.001       0.026       0.031       0.917       0.003       0.137      15.280        0.10      21894.  
         8.7        0.38      0.5506      0.0232      0.0161       0.001       0.024       0.027       0.854       0.003       0.121      14.497        0.10      21919.  
         9.1        0.40      0.5405      0.0201      0.0148       0.001       0.022       0.024       0.787       0.003       0.105      13.612        0.10      21945.  
         9.5        0.42      0.5211      0.0169      0.0135       0.001       0.020       0.020       0.715       0.002       0.088      12.578        0.10      21972.  
         9.8        0.43      0.4875      0.0136      0.0121       0.001       0.018       0.016       0.642       0.002       0.071      11.296        0.10      22000.  
        10.2        0.45      0.4332      0.0103      0.0107       0.001       0.016       0.012       0.568       0.002       0.054       9.650        0.10      22029.  
        10.6        0.47      0.3482      0.0069      0.0093       0.001       0.014       0.008       0.491       0.002       0.036       7.470        0.10      22060.  
        11.0        0.49      0.2152      0.0034      0.0077       0.001       0.012       0.004       0.411       0.001       0.018       4.451        0.10      22091.  
        11.4        0.50     -0.0059     -0.0001      0.0062       0.000       0.009       0.000       0.328       0.001       0.000      -0.118        0.10      22124.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       4000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0579      0.0245       0.004       0.065       0.121       3.079       0.007       0.537      17.797        0.13      28850.  
         0.5        0.02      0.0405      0.0570      0.0243       0.004       0.065       0.119       3.063       0.007       0.530      17.630        0.13      28851.  
         1.0        0.03      0.0802      0.0561      0.0242       0.004       0.064       0.117       3.043       0.007       0.521      17.452        0.13      28853.  
         1.6        0.05      0.1190      0.0550      0.0240       0.004       0.064       0.115       3.019       0.007       0.511      17.262        0.13      28857.  
         2.1        0.07      0.1569      0.0540      0.0238       0.004       0.063       0.113       2.993       0.007       0.501      17.070        0.13      28862.  
         2.6        0.09      0.1939      0.0528      0.0236       0.004       0.063       0.110       2.964       0.007       0.491      16.876        0.13      28869.  
         3.1        0.10      0.2300      0.0517      0.0233       0.004       0.062       0.108       2.934       0.007       0.480      16.680        0.13      28878.  
         3.7        0.12      0.2651      0.0505      0.0231       0.004       0.061       0.105       2.902       0.007       0.469      16.481        0.13      28888.  
         4.2        0.14      0.2992      0.0493      0.0228       0.004       0.061       0.103       2.868       0.007       0.458      16.278        0.13      28899.  
         4.7        0.16      0.3323      0.0481      0.0225       0.004       0.060       0.100       2.833       0.007       0.446      16.067        0.13      28913.  
         5.2        0.17      0.3641      0.0468      0.0222       0.004       0.059       0.098       2.797       0.007       0.435      15.843        0.13      28927.  
         5.8        0.19      0.3944      0.0455      0.0220       0.004       0.058       0.095       2.762       0.007       0.423      15.601        0.13      28944.  
         6.3        0.21      0.4230      0.0442      0.0217       0.004       0.058       0.092       2.728       0.007       0.410      15.338        0.13      28961.  
         6.8        0.22      0.4496      0.0428      0.0214       0.004       0.057       0.089       2.695       0.006       0.398      15.049        0.13      28981.  
         7.3        0.24      0.4725      0.0413      0.0212       0.004       0.056       0.086       2.665       0.006       0.384      14.687        0.13      29002.  
         7.9        0.26      0.4930      0.0397      0.0209       0.004       0.055       0.083       2.626       0.006       0.368      14.301        0.13      29024.  
         8.4        0.28      0.5108      0.0377      0.0204       0.003       0.054       0.079       2.567       0.006       0.350      13.894        0.13      29048.  
         8.9        0.29      0.5252      0.0353      0.0197       0.003       0.052       0.074       2.484       0.006       0.327      13.445        0.13      29074.  
         9.4        0.31      0.5366      0.0327      0.0190       0.003       0.050       0.068       2.387       0.006       0.304      12.973        0.13      29101.  
        10.0        0.33      0.5444      0.0300      0.0181       0.003       0.048       0.063       2.282       0.005       0.279      12.469        0.13      29129.  
        10.5        0.35      0.5482      0.0273      0.0173       0.003       0.046       0.057       2.170       0.005       0.254      11.928        0.13      29159.  
        11.0        0.36      0.5478      0.0246      0.0163       0.003       0.043       0.051       2.049       0.005       0.228      11.351        0.13      29191.  
        11.5        0.38      0.5422      0.0217      0.0153       0.003       0.041       0.045       1.920       0.005       0.202      10.725        0.13      29224.  
        12.1        0.40      0.5301      0.0189      0.0142       0.002       0.038       0.039       1.781       0.004       0.175      10.029        0.13      29258.  
        12.6        0.42      0.5093      0.0159      0.0130       0.002       0.035       0.033       1.635       0.004       0.148       9.235        0.13      29294.  
        13.1        0.43      0.4760      0.0129      0.0118       0.002       0.031       0.027       1.478       0.004       0.120       8.285        0.13      29332.  
        13.6        0.45      0.4214      0.0098      0.0104       0.002       0.028       0.020       1.312       0.003       0.091       7.054        0.13      29371.  
        14.2        0.47      0.3372      0.0065      0.0091       0.002       0.024       0.014       1.141       0.003       0.061       5.435        0.13      29411.  
        14.7        0.48      0.2072      0.0033      0.0076       0.001       0.020       0.007       0.962       0.002       0.030       3.220        0.13      29453.  
        15.2        0.50     -0.0052     -0.0001      0.0062       0.001       0.016       0.000       0.775       0.002      -0.001      -0.077        0.13      29496.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       5000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0600      0.0254       0.008       0.105       0.196       6.235       0.012       0.870      14.236        0.16      36062.  
         0.7        0.02      0.0405      0.0593      0.0253       0.008       0.105       0.193       6.209       0.012       0.860      14.131        0.16      36063.  
         1.3        0.03      0.0803      0.0585      0.0251       0.008       0.104       0.191       6.176       0.012       0.849      14.015        0.16      36066.  
         2.0        0.05      0.1194      0.0576      0.0250       0.008       0.104       0.188       6.134       0.012       0.835      13.887        0.16      36071.  
         2.6        0.07      0.1576      0.0565      0.0248       0.008       0.103       0.184       6.082       0.012       0.820      13.747        0.16      36078.  
         3.3        0.09      0.1948      0.0553      0.0245       0.008       0.102       0.180       6.021       0.011       0.803      13.596        0.16      36086.  
         3.9        0.10      0.2310      0.0540      0.0242       0.008       0.101       0.176       5.951       0.011       0.784      13.436        0.16      36097.  
         4.6        0.12      0.2661      0.0526      0.0239       0.008       0.099       0.172       5.871       0.011       0.764      13.266        0.16      36110.  
         5.2        0.14      0.3000      0.0511      0.0235       0.008       0.098       0.167       5.781       0.011       0.742      13.086        0.16      36124.  
         5.9        0.16      0.3324      0.0495      0.0231       0.008       0.096       0.161       5.681       0.011       0.718      12.890        0.16      36140.  
         6.5        0.17      0.3635      0.0478      0.0227       0.007       0.094       0.156       5.577       0.011       0.694      12.685        0.16      36159.  
         7.2        0.19      0.3930      0.0461      0.0223       0.007       0.093       0.150       5.473       0.010       0.669      12.467        0.16      36179.  
         7.8        0.21      0.4208      0.0444      0.0218       0.007       0.091       0.145       5.369       0.010       0.644      12.237        0.16      36201.  
         8.5        0.22      0.4467      0.0427      0.0214       0.007       0.089       0.139       5.263       0.010       0.619      11.992        0.16      36225.  
         9.2        0.24      0.4706      0.0409      0.0210       0.007       0.087       0.133       5.156       0.010       0.593      11.730        0.16      36251.  
         9.8        0.26      0.4921      0.0390      0.0205       0.007       0.085       0.127       5.042       0.010       0.566      11.448        0.16      36279.  
        10.5        0.28      0.5100      0.0370      0.0200       0.007       0.083       0.121       4.922       0.009       0.537      11.125        0.16      36309.  
        11.1        0.29      0.5242      0.0347      0.0194       0.006       0.081       0.113       4.777       0.009       0.504      10.761        0.16      36341.  
        11.8        0.31      0.5353      0.0323      0.0188       0.006       0.078       0.105       4.610       0.009       0.469      10.378        0.16      36374.  
        12.4        0.33      0.5427      0.0297      0.0180       0.006       0.075       0.097       4.414       0.008       0.432       9.969        0.16      36410.  
        13.1        0.35      0.5460      0.0270      0.0171       0.006       0.071       0.088       4.190       0.008       0.391       9.527        0.16      36447.  
        13.7        0.36      0.5448      0.0242      0.0161       0.005       0.067       0.079       3.949       0.008       0.351       9.054        0.16      36486.  
        14.4        0.38      0.5382      0.0213      0.0150       0.005       0.062       0.069       3.689       0.007       0.309       8.538        0.16      36527.  
        15.0        0.40      0.5222      0.0179      0.0136       0.004       0.057       0.058       3.344       0.006       0.260       7.923        0.16      36570.  
        15.7        0.41      0.4991      0.0151      0.0125       0.004       0.052       0.049       3.074       0.006       0.219       7.257        0.16      36615.  
        16.3        0.43      0.4636      0.0122      0.0114       0.004       0.047       0.040       2.792       0.005       0.177       6.472        0.16      36662.  
        17.0        0.45      0.4105      0.0093      0.0102       0.003       0.042       0.030       2.502       0.005       0.135       5.510        0.16      36710.  
        17.6        0.47      0.3276      0.0063      0.0089       0.003       0.037       0.020       2.189       0.004       0.091       4.235        0.16      36760.  
        18.3        0.48      0.2002      0.0031      0.0076       0.002       0.031       0.010       1.857       0.004       0.045       2.495        0.16      36812.  
        19.0        0.50     -0.0044     -0.0001      0.0061       0.002       0.026       0.000       1.510       0.003      -0.001      -0.053        0.16      36866.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       6000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0606      0.0264       0.015       0.158       0.285      11.215       0.018       1.267      11.521        0.19      43275.  
         0.8        0.02      0.0394      0.0601      0.0263       0.015       0.157       0.282      11.175       0.018       1.255      11.454        0.19      43276.  
         1.6        0.03      0.0782      0.0594      0.0262       0.015       0.157       0.279      11.124       0.018       1.242      11.381        0.19      43279.  
         2.4        0.05      0.1165      0.0587      0.0261       0.015       0.156       0.276      11.063       0.018       1.226      11.301        0.19      43285.  
         3.1        0.07      0.1542      0.0578      0.0259       0.015       0.155       0.272      10.987       0.017       1.208      11.214        0.19      43293.  
         3.9        0.09      0.1910      0.0568      0.0257       0.015       0.153       0.267      10.894       0.017       1.188      11.117        0.19      43304.  
         4.7        0.10      0.2271      0.0557      0.0254       0.014       0.152       0.262      10.782       0.017       1.164      11.011        0.19      43316.  
         5.5        0.12      0.2621      0.0545      0.0251       0.014       0.150       0.256      10.649       0.017       1.138      10.895        0.19      43331.  
         6.3        0.14      0.2960      0.0530      0.0247       0.014       0.148       0.249      10.495       0.017       1.108      10.766        0.19      43349.  
         7.1        0.16      0.3285      0.0514      0.0243       0.014       0.145       0.242      10.319       0.016       1.075      10.622        0.19      43368.  
         7.8        0.17      0.3596      0.0497      0.0238       0.014       0.143       0.234      10.124       0.016       1.039      10.462        0.19      43390.  
         8.6        0.19      0.3889      0.0479      0.0234       0.013       0.140       0.225       9.914       0.016       1.000      10.288        0.19      43415.  
         9.4        0.21      0.4165      0.0459      0.0228       0.013       0.136       0.216       9.687       0.015       0.959      10.098        0.19      43441.  
        10.2        0.22      0.4422      0.0439      0.0222       0.013       0.133       0.206       9.446       0.015       0.917       9.896        0.19      43470.  
        11.0        0.24      0.4659      0.0418      0.0217       0.012       0.130       0.196       9.197       0.015       0.873       9.682        0.19      43501.  
        11.8        0.26      0.4874      0.0396      0.0210       0.012       0.126       0.186       8.933       0.014       0.828       9.454        0.19      43535.  
        12.5        0.28      0.5063      0.0374      0.0204       0.012       0.122       0.176       8.648       0.014       0.781       9.208        0.19      43570.  
        13.3        0.29      0.5220      0.0349      0.0196       0.011       0.117       0.164       8.327       0.013       0.730       8.935        0.19      43608.  
        14.1        0.31      0.5347      0.0324      0.0188       0.011       0.113       0.152       7.994       0.013       0.678       8.643        0.19      43649.  
        14.9        0.33      0.5428      0.0298      0.0180       0.010       0.108       0.140       7.637       0.012       0.623       8.312        0.19      43691.  
        15.7        0.34      0.5461      0.0270      0.0171       0.010       0.102       0.127       7.243       0.012       0.564       7.945        0.19      43736.  
        16.5        0.36      0.5451      0.0242      0.0161       0.009       0.096       0.114       6.819       0.011       0.505       7.552        0.19      43783.  
        17.2        0.38      0.5385      0.0213      0.0150       0.009       0.090       0.100       6.366       0.010       0.445       7.122        0.19      43832.  
        18.0        0.40      0.5248      0.0183      0.0139       0.008       0.083       0.086       5.885       0.009       0.383       6.639        0.19      43884.  
        18.8        0.41      0.5016      0.0153      0.0127       0.007       0.076       0.072       5.377       0.009       0.321       6.081        0.19      43937.  
        19.6        0.43      0.4651      0.0123      0.0114       0.007       0.068       0.058       4.850       0.008       0.257       5.413        0.19      43993.  
        20.4        0.45      0.4095      0.0093      0.0102       0.006       0.061       0.044       4.317       0.007       0.194       4.583        0.19      44051.  
        21.2        0.47      0.3261      0.0062      0.0089       0.005       0.053       0.029       3.773       0.006       0.130       3.515        0.19      44112.  
        21.9        0.48      0.1991      0.0031      0.0075       0.004       0.045       0.015       3.204       0.005       0.065       2.069        0.19      44174.  
        22.7        0.50     -0.0042     -0.0001      0.0061       0.004       0.037       0.000       2.610       0.004      -0.001      -0.042        0.19      44239.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       7000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0611      0.0267       0.024       0.217       0.391      17.984       0.025       1.739       9.858        0.22      50487.  
         0.9        0.02      0.0394      0.0606      0.0266       0.024       0.217       0.388      17.940       0.024       1.724       9.799        0.22      50488.  
         1.8        0.03      0.0783      0.0600      0.0265       0.024       0.216       0.384      17.881       0.024       1.707       9.736        0.22      50492.  
         2.8        0.05      0.1165      0.0593      0.0264       0.024       0.215       0.379      17.803       0.024       1.688       9.666        0.22      50499.  
         3.7        0.07      0.1542      0.0586      0.0263       0.024       0.214       0.374      17.703       0.024       1.665       9.591        0.22      50509.  
         4.6        0.09      0.1911      0.0576      0.0261       0.024       0.212       0.369      17.579       0.024       1.639       9.510        0.22      50521.  
         5.5        0.10      0.2270      0.0565      0.0258       0.023       0.210       0.361      17.403       0.024       1.606       9.413        0.22      50536.  
         6.4        0.12      0.2621      0.0553      0.0255       0.023       0.208       0.354      17.226       0.023       1.574       9.317        0.22      50554.  
         7.3        0.14      0.2962      0.0541      0.0252       0.023       0.205       0.346      17.018       0.023       1.537       9.212        0.22      50574.  
         8.3        0.16      0.3290      0.0526      0.0249       0.022       0.203       0.336      16.776       0.023       1.496       9.095        0.22      50597.  
         9.2        0.17      0.3603      0.0510      0.0245       0.022       0.199       0.326      16.495       0.023       1.450       8.964        0.22      50623.  
