         5.1x5.0E-3               (51x50E-3.dat)                                                                                                                          
         v2020-0506                                                                                                                                                       
         Simulation Date: 09/24/2020                                                                                                                                      
                                                                                                                                                                          
         POLARS WERE GENERATED USING:  TAIR (DEFAULT, BATCH)                                                                                                              
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
         Mach (at prop tip)                                                                                                                                               
         Reyn (at 75% of span)                                                                                                                                            
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
         5.8        1.21     -0.0014      0.0000      0.0260       0.000       0.000       0.000       0.005       0.000       0.000      -0.053        0.02       4531.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       2000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.2388      0.1480       0.000       0.010       0.021       0.245       0.001       0.092      38.094        0.04       8067.  
         0.4        0.04      0.0648      0.2379      0.1521       0.000       0.011       0.021       0.252       0.001       0.091      36.939        0.04       8068.  
         0.8        0.08      0.1256      0.2368      0.1562       0.000       0.011       0.020       0.259       0.001       0.091      35.812        0.04       8072.  
         1.2        0.12      0.1826      0.2354      0.1601       0.000       0.011       0.020       0.265       0.001       0.090      34.714        0.04       8078.  
         1.6        0.17      0.2360      0.2336      0.1639       0.000       0.011       0.020       0.271       0.001       0.090      33.647        0.04       8087.  
         2.0        0.21      0.2859      0.2313      0.1675       0.000       0.012       0.020       0.277       0.001       0.089      32.611        0.04       8098.  
         2.4        0.25      0.3325      0.2285      0.1707       0.000       0.012       0.020       0.283       0.001       0.088      31.607        0.04       8112.  
         2.8        0.29      0.3760      0.2251      0.1736       0.000       0.012       0.019       0.287       0.001       0.086      30.633        0.04       8128.  
         3.2        0.33      0.4164      0.2211      0.1759       0.000       0.012       0.019       0.291       0.001       0.085      29.687        0.04       8146.  
         3.6        0.37      0.4539      0.2163      0.1776       0.000       0.012       0.019       0.294       0.001       0.083      28.765        0.04       8167.  
         4.0        0.41      0.4885      0.2107      0.1786       0.000       0.012       0.018       0.296       0.001       0.081      27.862        0.04       8190.  
         4.4        0.46      0.5200      0.2043      0.1790       0.000       0.013       0.018       0.296       0.001       0.078      26.963        0.04       8216.  
         4.8        0.50      0.5489      0.1970      0.1783       0.000       0.012       0.017       0.295       0.001       0.076      26.086        0.04       8244.  
         5.2        0.54      0.5753      0.1882      0.1761       0.000       0.012       0.016       0.292       0.001       0.072      25.238        0.04       8275.  
         5.6        0.58      0.5991      0.1784      0.1727       0.000       0.012       0.015       0.286       0.001       0.068      24.405        0.04       8307.  
         6.0        0.62      0.6202      0.1684      0.1686       0.000       0.012       0.015       0.279       0.001       0.065      23.579        0.04       8342.  
         6.4        0.66      0.6384      0.1581      0.1640       0.000       0.011       0.014       0.272       0.001       0.061      22.757        0.04       8380.  
         6.8        0.70      0.6539      0.1475      0.1588       0.000       0.011       0.013       0.263       0.001       0.057      21.936        0.04       8419.  
         7.2        0.75      0.6686      0.1366      0.1523       0.000       0.011       0.012       0.252       0.001       0.052      21.184        0.04       8461.  
         7.6        0.79      0.6818      0.1255      0.1449       0.000       0.010       0.011       0.240       0.001       0.048      20.465        0.04       8505.  
         8.0        0.83      0.6919      0.1142      0.1367       0.000       0.010       0.010       0.226       0.001       0.044      19.730        0.04       8551.  
         8.4        0.87      0.6985      0.1026      0.1277       0.000       0.009       0.009       0.211       0.001       0.039      18.970        0.04       8599.  
         8.8        0.91      0.7008      0.0907      0.1179       0.000       0.008       0.008       0.195       0.001       0.035      18.168        0.04       8649.  
         9.2        0.95      0.6978      0.0786      0.1073       0.000       0.008       0.007       0.178       0.001       0.030      17.303        0.04       8701.  
         9.6        0.99      0.6875      0.0662      0.0957       0.000       0.007       0.006       0.159       0.001       0.025      16.336        0.04       8755.  
        10.0        1.04      0.6658      0.0536      0.0833       0.000       0.006       0.005       0.138       0.001       0.021      15.190        0.04       8811.  
        10.4        1.08      0.6238      0.0406      0.0700       0.000       0.005       0.003       0.116       0.001       0.016      13.683        0.04       8869.  
        10.8        1.12      0.5440      0.0273      0.0561       0.000       0.004       0.002       0.093       0.000       0.010      11.491        0.04       8929.  
        11.2        1.16      0.3851      0.0138      0.0415       0.000       0.003       0.001       0.069       0.000       0.005       7.843        0.04       8990.  
        11.6        1.20      0.0006      0.0000      0.0262       0.000       0.002       0.000       0.043       0.000       0.000       0.012        0.04       9054.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       3000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.2393      0.1480       0.001       0.023       0.046       0.827       0.003       0.206      25.457        0.06      12100.  
         0.6        0.04      0.0649      0.2385      0.1521       0.001       0.024       0.046       0.850       0.003       0.206      24.684        0.06      12102.  
         1.2        0.08      0.1258      0.2374      0.1562       0.001       0.025       0.046       0.873       0.003       0.205      23.931        0.06      12108.  
         1.8        0.12      0.1829      0.2360      0.1602       0.001       0.025       0.046       0.895       0.003       0.204      23.196        0.06      12117.  
         2.4        0.17      0.2363      0.2342      0.1640       0.001       0.026       0.045       0.916       0.003       0.202      22.482        0.06      12130.  
         3.0        0.21      0.2863      0.2320      0.1676       0.001       0.026       0.045       0.937       0.003       0.200      21.789        0.06      12147.  
         3.6        0.25      0.3330      0.2292      0.1708       0.001       0.027       0.044       0.955       0.003       0.198      21.118        0.06      12167.  
         4.2        0.29      0.3765      0.2258      0.1737       0.001       0.027       0.044       0.971       0.003       0.195      20.466        0.06      12191.  
         4.8        0.33      0.4170      0.2218      0.1760       0.001       0.028       0.043       0.984       0.003       0.191      19.833        0.06      12219.  
         5.4        0.37      0.4545      0.2170      0.1778       0.001       0.028       0.042       0.993       0.003       0.187      19.216        0.06      12250.  
         6.0        0.41      0.4891      0.2114      0.1788       0.001       0.028       0.041       0.999       0.003       0.182      18.612        0.06      12285.  
         6.6        0.46      0.5207      0.2050      0.1792       0.001       0.028       0.040       1.001       0.003       0.177      18.011        0.06      12324.  
         7.2        0.50      0.5495      0.1976      0.1786       0.001       0.028       0.038       0.998       0.003       0.171      17.424        0.06      12366.  
         7.8        0.54      0.5759      0.1889      0.1764       0.001       0.028       0.037       0.986       0.003       0.163      16.857        0.06      12411.  
         8.4        0.58      0.5998      0.1791      0.1729       0.001       0.027       0.035       0.966       0.003       0.154      16.301        0.06      12460.  
         9.0        0.62      0.6208      0.1690      0.1689       0.001       0.027       0.033       0.944       0.003       0.146      15.749        0.06      12513.  
         9.6        0.66      0.6391      0.1586      0.1643       0.001       0.026       0.031       0.918       0.003       0.137      15.199        0.06      12569.  
        10.2        0.70      0.6545      0.1480      0.1590       0.001       0.025       0.029       0.889       0.003       0.128      14.650        0.06      12628.  
        10.8        0.74      0.6691      0.1371      0.1526       0.001       0.024       0.027       0.853       0.003       0.118      14.145        0.06      12690.  
        11.4        0.79      0.6823      0.1259      0.1451       0.001       0.023       0.024       0.811       0.003       0.109      13.664        0.06      12756.  
        12.0        0.83      0.6925      0.1145      0.1369       0.001       0.022       0.022       0.765       0.002       0.099      13.174        0.06      12825.  
        12.6        0.87      0.6991      0.1029      0.1279       0.001       0.020       0.020       0.714       0.002       0.089      12.666        0.06      12897.  
        13.2        0.91      0.7014      0.0910      0.1180       0.001       0.019       0.018       0.660       0.002       0.078      12.131        0.06      12972.  
        13.8        0.95      0.6983      0.0788      0.1074       0.001       0.017       0.015       0.600       0.002       0.068      11.553        0.06      13050.  
        14.4        0.99      0.6880      0.0664      0.0958       0.001       0.015       0.013       0.535       0.002       0.057      10.908        0.06      13131.  
        15.0        1.03      0.6665      0.0537      0.0833       0.001       0.013       0.010       0.466       0.001       0.046      10.143        0.06      13215.  
        15.6        1.08      0.6248      0.0407      0.0701       0.001       0.011       0.008       0.391       0.001       0.035       9.144        0.06      13302.  
        16.2        1.12      0.5449      0.0274      0.0561       0.000       0.009       0.005       0.314       0.001       0.024       7.679        0.06      13391.  
        16.8        1.16      0.3854      0.0138      0.0415       0.000       0.007       0.003       0.232       0.001       0.012       5.238        0.06      13484.  
        17.4        1.20     -0.0003      0.0000      0.0262       0.000       0.004       0.000       0.146       0.000       0.000      -0.004        0.06      13579.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       4000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.2396      0.1480       0.003       0.041       0.083       1.961       0.005       0.368      19.112        0.08      16134.  
         0.8        0.04      0.0668      0.2388      0.1523       0.003       0.043       0.082       2.017       0.005       0.366      18.515        0.08      16136.  
         1.6        0.09      0.1293      0.2376      0.1565       0.003       0.044       0.082       2.073       0.005       0.364      17.933        0.08      16144.  
         2.5        0.13      0.1879      0.2362      0.1606       0.003       0.045       0.081       2.127       0.005       0.362      17.366        0.08      16157.  
         3.3        0.17      0.2425      0.2343      0.1645       0.003       0.046       0.081       2.179       0.005       0.359      16.816        0.08      16176.  
         4.1        0.21      0.2936      0.2319      0.1682       0.003       0.047       0.080       2.228       0.005       0.356      16.282        0.08      16199.  
         4.9        0.26      0.3411      0.2290      0.1715       0.003       0.048       0.079       2.272       0.005       0.351      15.765        0.08      16228.  
         5.8        0.30      0.3853      0.2254      0.1744       0.003       0.049       0.078       2.310       0.006       0.346      15.264        0.08      16262.  
         6.6        0.34      0.4263      0.2211      0.1766       0.003       0.049       0.076       2.340       0.006       0.339      14.778        0.08      16301.  
         7.4        0.38      0.4642      0.2160      0.1783       0.003       0.050       0.074       2.362       0.006       0.331      14.304        0.08      16346.  
         8.2        0.43      0.4990      0.2100      0.1792       0.003       0.050       0.072       2.374       0.006       0.322      13.838        0.08      16395.  
         9.0        0.47      0.5305      0.2031      0.1793       0.003       0.050       0.070       2.375       0.006       0.312      13.375        0.08      16449.  
         9.9        0.51      0.5593      0.1952      0.1783       0.003       0.050       0.067       2.362       0.006       0.299      12.927        0.08      16508.  
        10.7        0.55      0.5856      0.1856      0.1754       0.003       0.049       0.064       2.324       0.006       0.285      12.493        0.08      16573.  
        11.5        0.60      0.6090      0.1754      0.1716       0.003       0.048       0.060       2.273       0.005       0.269      12.064        0.08      16642.  
        12.3        0.64      0.6295      0.1648      0.1672       0.003       0.047       0.057       2.215       0.005       0.253      11.639        0.08      16716.  
        13.2        0.68      0.6470      0.1540      0.1621       0.003       0.045       0.053       2.147       0.005       0.236      11.215        0.08      16794.  
        14.0        0.72      0.6618      0.1429      0.1562       0.003       0.044       0.049       2.070       0.005       0.219      10.796        0.08      16878.  
        14.8        0.77      0.6767      0.1315      0.1489       0.003       0.042       0.045       1.972       0.005       0.202      10.426        0.08      16965.  
        15.6        0.81      0.6886      0.1198      0.1407       0.002       0.039       0.041       1.864       0.004       0.184      10.052        0.08      17058.  
        16.4        0.85      0.6971      0.1079      0.1318       0.002       0.037       0.037       1.745       0.004       0.165       9.666        0.08      17155.  
        17.3        0.89      0.7013      0.0957      0.1220       0.002       0.034       0.033       1.616       0.004       0.147       9.262        0.08      17256.  
        18.1        0.94      0.7025      0.0857      0.1142       0.002       0.032       0.030       1.513       0.004       0.131       8.855        0.08      17362.  
        18.9        0.98      0.6998      0.0761      0.1065       0.002       0.030       0.026       1.410       0.003       0.117       8.439        0.08      17471.  
        19.7        1.02      0.6877      0.0642      0.0954       0.002       0.027       0.022       1.263       0.003       0.098       7.947        0.09      17585.  
        20.6        1.06      0.6632      0.0519      0.0833       0.001       0.023       0.018       1.104       0.003       0.080       7.357        0.09      17703.  
        21.4        1.11      0.6184      0.0394      0.0705       0.001       0.020       0.014       0.933       0.002       0.060       6.596        0.09      17825.  
        22.2        1.15      0.5366      0.0264      0.0566       0.001       0.016       0.009       0.750       0.002       0.041       5.511        0.09      17951.  
        23.0        1.19      0.3779      0.0133      0.0418       0.001       0.012       0.005       0.554       0.001       0.020       3.743        0.09      18081.  
        23.9        1.23     -0.0116     -0.0002      0.0259       0.000       0.007       0.000       0.343       0.001       0.000      -0.111        0.09      18214.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       5000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.2398      0.1481       0.005       0.065       0.129       3.830       0.007       0.575      15.298        0.10      20167.  
         1.0        0.04      0.0658      0.2390      0.1522       0.005       0.067       0.129       3.938       0.008       0.573      14.828        0.10      20170.  
         2.0        0.08      0.1275      0.2379      0.1564       0.005       0.068       0.128       4.046       0.008       0.570      14.368        0.10      20180.  
         3.0        0.13      0.1853      0.2365      0.1604       0.006       0.070       0.127       4.151       0.008       0.567      13.921        0.10      20196.  
         4.0        0.17      0.2393      0.2347      0.1644       0.006       0.072       0.126       4.252       0.008       0.562      13.486        0.10      20218.  
         5.1        0.21      0.2898      0.2324      0.1680       0.006       0.073       0.125       4.347       0.008       0.557      13.064        0.10      20247.  
         6.1        0.25      0.3368      0.2296      0.1713       0.006       0.075       0.124       4.433       0.008       0.550      12.656        0.10      20281.  
         7.1        0.29      0.3807      0.2261      0.1742       0.006       0.076       0.122       4.507       0.009       0.542      12.260        0.10      20323.  
         8.1        0.34      0.4214      0.2220      0.1766       0.006       0.077       0.120       4.568       0.009       0.532      11.875        0.10      20370.  
         9.1        0.38      0.4589      0.2170      0.1783       0.006       0.078       0.117       4.613       0.009       0.520      11.495        0.10      20424.  
        10.1        0.42      0.4932      0.2113      0.1795       0.006       0.078       0.114       4.644       0.009       0.506      11.118        0.10      20483.  
        11.1        0.46      0.5240      0.2045      0.1799       0.006       0.079       0.110       4.653       0.009       0.490      10.739        0.10      20549.  
        12.1        0.50      0.5522      0.1967      0.1792       0.006       0.078       0.106       4.635       0.009       0.471      10.373        0.10      20621.  
        13.2        0.54      0.5784      0.1877      0.1768       0.006       0.077       0.101       4.573       0.009       0.450      10.031        0.10      20699.  
        14.2        0.59      0.6024      0.1779      0.1733       0.006       0.076       0.096       4.482       0.009       0.426       9.700        0.10      20783.  
        15.2        0.63      0.6237      0.1679      0.1692       0.006       0.074       0.090       4.377       0.008       0.402       9.373        0.10      20872.  
        16.2        0.67      0.6422      0.1576      0.1645       0.006       0.072       0.085       4.255       0.008       0.378       9.048        0.10      20967.  
        17.2        0.71      0.6579      0.1470      0.1591       0.006       0.070       0.079       4.116       0.008       0.352       8.724        0.10      21068.  
        18.2        0.75      0.6729      0.1360      0.1524       0.005       0.067       0.073       3.943       0.008       0.326       8.428        0.10      21175.  
        19.2        0.80      0.6857      0.1248      0.1448       0.005       0.063       0.067       3.747       0.007       0.299       8.136        0.10      21287.  
        20.2        0.84      0.6955      0.1134      0.1366       0.005       0.060       0.061       3.535       0.007       0.272       7.839        0.10      21405.  
        21.2        0.88      0.7023      0.1036      0.1298       0.005       0.057       0.056       3.358       0.006       0.248       7.539        0.11      21527.  
        22.3        0.92      0.7046      0.0917      0.1200       0.004       0.052       0.049       3.104       0.006       0.220       7.220        0.11      21655.  
        23.3        0.96      0.7014      0.0795      0.1092       0.004       0.048       0.043       2.825       0.005       0.190       6.875        0.11      21789.  
        24.3        1.01      0.6908      0.0670      0.0975       0.003       0.043       0.036       2.522       0.005       0.161       6.489        0.11      21927.  
        25.3        1.05      0.6686      0.0541      0.0848       0.003       0.037       0.029       2.195       0.004       0.130       6.029        0.11      22070.  
        26.3        1.09      0.6266      0.0410      0.0713       0.002       0.031       0.022       1.845       0.004       0.098       5.433        0.11      22218.  
        27.3        1.13      0.5484      0.0276      0.0569       0.002       0.025       0.015       1.473       0.003       0.066       4.579        0.11      22371.  
        28.3        1.17      0.3916      0.0139      0.0417       0.001       0.018       0.007       1.078       0.002       0.033       3.153        0.11      22529.  
        29.3        1.22     -0.0014      0.0000      0.0256       0.001       0.011       0.000       0.661       0.001       0.000      -0.011        0.11      22691.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       6000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.2399      0.1481       0.009       0.093       0.186       6.621       0.011       0.828      12.749        0.12      24200.  
         1.2        0.04      0.0655      0.2391      0.1523       0.009       0.096       0.185       6.808       0.011       0.825      12.358        0.12      24204.  
         2.4        0.08      0.1270      0.2380      0.1564       0.009       0.099       0.185       6.994       0.011       0.821      11.976        0.12      24216.  
         3.6        0.13      0.1847      0.2366      0.1605       0.010       0.101       0.184       7.176       0.011       0.817      11.604        0.12      24235.  
         4.8        0.17      0.2385      0.2349      0.1644       0.010       0.104       0.182       7.351       0.012       0.810      11.243        0.12      24261.  
         6.0        0.21      0.2889      0.2326      0.1681       0.010       0.106       0.180       7.515       0.012       0.803      10.893        0.12      24295.  
         7.3        0.25      0.3359      0.2298      0.1714       0.010       0.108       0.178       7.663       0.012       0.793      10.553        0.12      24337.  
         8.5        0.29      0.3796      0.2264      0.1743       0.010       0.110       0.176       7.792       0.012       0.781      10.224        0.12      24386.  
         9.7        0.33      0.4203      0.2223      0.1767       0.011       0.111       0.172       7.898       0.013       0.767       9.905        0.12      24442.  
        10.9        0.38      0.4578      0.2174      0.1784       0.011       0.112       0.169       7.977       0.013       0.750       9.590        0.12      24506.  
        12.1        0.42      0.4922      0.2117      0.1796       0.011       0.113       0.164       8.029       0.013       0.731       9.279        0.12      24577.  
        13.3        0.46      0.5232      0.2050      0.1800       0.011       0.113       0.159       8.045       0.013       0.707       8.967        0.12      24656.  
        14.5        0.50      0.5515      0.1972      0.1792       0.011       0.113       0.153       8.010       0.013       0.681       8.665        0.12      24741.  
        15.7        0.54      0.5778      0.1882      0.1768       0.011       0.111       0.146       7.904       0.013       0.649       8.379        0.12      24834.  
        16.9        0.58      0.6017      0.1784      0.1733       0.010       0.109       0.138       7.748       0.012       0.616       8.103        0.12      24934.  
        18.1        0.63      0.6229      0.1684      0.1693       0.010       0.107       0.131       7.568       0.012       0.581       7.830        0.12      25041.  
        19.4        0.67      0.6414      0.1582      0.1647       0.010       0.104       0.123       7.364       0.012       0.546       7.558        0.12      25154.  
        20.6        0.71      0.6571      0.1478      0.1596       0.010       0.101       0.115       7.135       0.011       0.510       7.287        0.12      25275.  
        21.8        0.75      0.6721      0.1377      0.1539       0.009       0.097       0.107       6.882       0.011       0.475       7.040        0.12      25402.  
        23.0        0.79      0.6852      0.1266      0.1466       0.009       0.092       0.098       6.553       0.010       0.437       6.799        0.13      25535.  
        24.2        0.84      0.6952      0.1153      0.1385       0.008       0.087       0.089       6.191       0.010       0.398       6.554        0.13      25675.  
        25.4        0.88      0.7018      0.1037      0.1296       0.008       0.082       0.080       5.792       0.009       0.358       6.301        0.13      25822.  
        26.6        0.92      0.7042      0.0918      0.1197       0.007       0.075       0.071       5.353       0.009       0.317       6.034        0.13      25974.  
        27.8        0.96      0.7011      0.0795      0.1089       0.007       0.069       0.062       4.871       0.008       0.274       5.747        0.13      26133.  
        29.0        1.00      0.6906      0.0670      0.0972       0.006       0.061       0.052       4.346       0.007       0.231       5.425        0.13      26298.  
        30.2        1.04      0.6688      0.0542      0.0846       0.005       0.053       0.042       3.783       0.006       0.187       5.043        0.13      26469.  
        31.5        1.09      0.6272      0.0410      0.0711       0.004       0.045       0.032       3.176       0.005       0.142       4.548        0.13      26645.  
        32.7        1.13      0.5493      0.0276      0.0567       0.003       0.036       0.021       2.535       0.004       0.095       3.836        0.13      26828.  
        33.9        1.17      0.3914      0.0139      0.0415       0.002       0.026       0.011       1.856       0.003       0.048       2.635        0.13      27015.  
        35.1        1.21     -0.0036     -0.0001      0.0255       0.002       0.016       0.000       1.141       0.002       0.000      -0.023        0.13      27209.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       7000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.2400      0.1482       0.014       0.127       0.253      10.519       0.014       1.127      10.926        0.14      28234.  
         1.4        0.04      0.0653      0.2392      0.1524       0.015       0.131       0.253      10.815       0.015       1.123      10.592        0.14      28238.  
         2.8        0.08      0.1266      0.2381      0.1565       0.015       0.134       0.251      11.110       0.015       1.119      10.266        0.14      28251.  
         4.2        0.12      0.1840      0.2368      0.1606       0.015       0.138       0.250      11.399       0.016       1.112       9.949        0.14      28273.  
         5.6        0.17      0.2377      0.2350      0.1645       0.016       0.141       0.248      11.678       0.016       1.104       9.640        0.14      28304.  
         7.0        0.21      0.2879      0.2328      0.1682       0.016       0.144       0.246      11.939       0.016       1.094       9.341        0.14      28344.  
         8.4        0.25      0.3348      0.2301      0.1715       0.016       0.147       0.243      12.174       0.017       1.081       9.051        0.14      28392.  
         9.8        0.29      0.3785      0.2267      0.1744       0.017       0.149       0.239      12.380       0.017       1.065       8.770        0.14      28449.  
        11.2        0.33      0.4191      0.2226      0.1768       0.017       0.152       0.235      12.549       0.017       1.046       8.497        0.14      28514.  
        12.7        0.37      0.4566      0.2178      0.1786       0.017       0.153       0.230      12.676       0.017       1.023       8.229        0.14      28588.  
        14.1        0.42      0.4909      0.2121      0.1797       0.017       0.154       0.224      12.758       0.017       0.996       7.963        0.14      28670.  
