         10x4.6SF                 (10x46SF.dat)                                                                                                                           
         v2020-0506                                                                                                                                                       
         Simulation Date: 05/11/2020                                                                                                                                      
                                                                                                                                                                          
         POLARS WERE GENERATED USING:  TAIR (DEFAULT, BATCH)                                                                                                              
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
         Mach (at prop tip)                                                                                                                                               
         Reyn (at 75% of span)                                                                                                                                            
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
         2.4        0.26      0.4592      0.0818      0.0459       0.000       0.023       0.026       0.276       0.003       0.116      42.871        0.04      10494.  
         2.7        0.28      0.4895      0.0783      0.0454       0.000       0.023       0.025       0.272       0.003       0.111      41.538        0.04      10507.  
         2.9        0.31      0.5172      0.0746      0.0447       0.000       0.023       0.024       0.268       0.003       0.106      40.236        0.04      10522.  
         3.2        0.34      0.5424      0.0709      0.0439       0.000       0.022       0.023       0.263       0.003       0.100      38.947        0.04      10537.  
         3.4        0.36      0.5649      0.0671      0.0429       0.000       0.022       0.021       0.257       0.002       0.095      37.670        0.04      10554.  
         3.7        0.39      0.5849      0.0632      0.0418       0.000       0.021       0.020       0.251       0.002       0.089      36.399        0.04      10572.  
         3.9        0.41      0.6021      0.0591      0.0405       0.000       0.021       0.019       0.243       0.002       0.084      35.127        0.04      10591.  
         4.2        0.44      0.6163      0.0550      0.0391       0.000       0.020       0.018       0.235       0.002       0.078      33.842        0.04      10611.  
         4.4        0.46      0.6274      0.0508      0.0376       0.000       0.019       0.016       0.225       0.002       0.072      32.537        0.04      10633.  
         4.6        0.49      0.6353      0.0465      0.0358       0.000       0.018       0.015       0.215       0.002       0.066      31.212        0.04      10655.  
         4.9        0.52      0.6393      0.0421      0.0339       0.000       0.017       0.013       0.204       0.002       0.060      29.839        0.04      10679.  
         5.1        0.54      0.6386      0.0376      0.0319       0.000       0.016       0.012       0.191       0.002       0.053      28.389        0.04      10704.  
         5.4        0.57      0.6321      0.0330      0.0297       0.000       0.015       0.011       0.178       0.002       0.047      26.824        0.04      10730.  
         5.6        0.59      0.6182      0.0284      0.0273       0.000       0.014       0.009       0.164       0.002       0.040      25.090        0.04      10758.  
         5.9        0.62      0.5941      0.0238      0.0248       0.000       0.013       0.008       0.149       0.001       0.034      23.107        0.04      10786.  
         6.1        0.65      0.5557      0.0191      0.0222       0.000       0.011       0.006       0.133       0.001       0.027      20.749        0.04      10816.  
         6.4        0.67      0.4962      0.0144      0.0195       0.000       0.010       0.005       0.117       0.001       0.020      17.817        0.04      10847.  
         6.6        0.70      0.4021      0.0096      0.0166       0.000       0.008       0.003       0.100       0.001       0.014      13.903        0.04      10878.  
         6.8        0.72      0.2521      0.0048      0.0138       0.000       0.007       0.002       0.083       0.001       0.007       8.404        0.04      10911.  
         7.1        0.75      0.0016      0.0000      0.0110       0.000       0.006       0.000       0.066       0.001       0.000       0.050        0.04      10945.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       2000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1083      0.0454       0.003       0.092       0.138       2.177       0.010       0.614      28.748        0.08      20864.  
         0.5        0.03      0.0657      0.1068      0.0461       0.003       0.093       0.136       2.210       0.011       0.605      27.917        0.08      20865.  
         1.1        0.06      0.1275      0.1050      0.0467       0.003       0.095       0.134       2.240       0.011       0.595      27.101        0.08      20870.  
         1.6        0.08      0.1855      0.1032      0.0472       0.003       0.096       0.131       2.267       0.011       0.585      26.295        0.08      20877.  
         2.1        0.11      0.2399      0.1010      0.0477       0.003       0.097       0.129       2.290       0.011       0.573      25.502        0.08      20888.  
         2.7        0.14      0.2908      0.0986      0.0481       0.003       0.097       0.126       2.306       0.011       0.559      24.724        0.08      20902.  
         3.2        0.17      0.3380      0.0958      0.0482       0.003       0.098       0.122       2.311       0.011       0.543      23.952        0.08      20918.  
         3.8        0.20      0.3818      0.0927      0.0481       0.003       0.098       0.118       2.309       0.011       0.525      23.189        0.08      20938.  
         4.3        0.23      0.4220      0.0894      0.0480       0.003       0.097       0.114       2.303       0.011       0.506      22.429        0.08      20960.  
         4.8        0.25      0.4587      0.0859      0.0477       0.003       0.097       0.109       2.291       0.011       0.487      21.668        0.08      20986.  
         5.4        0.28      0.4920      0.0823      0.0474       0.003       0.096       0.105       2.273       0.011       0.466      20.918        0.08      21014.  
         5.9        0.31      0.5225      0.0785      0.0468       0.003       0.095       0.100       2.248       0.011       0.445      20.194        0.08      21046.  
         6.4        0.34      0.5499      0.0747      0.0462       0.003       0.094       0.095       2.217       0.011       0.424      19.484        0.08      21080.  
         7.0        0.37      0.5743      0.0719      0.0461       0.003       0.093       0.092       2.212       0.011       0.408      18.783        0.08      21117.  
         7.5        0.40      0.5962      0.0682      0.0454       0.003       0.092       0.087       2.177       0.010       0.387      18.106        0.08      21157.  
         8.0        0.42      0.6155      0.0644      0.0444       0.003       0.090       0.082       2.133       0.010       0.365      17.445        0.08      21200.  
         8.6        0.45      0.6321      0.0604      0.0433       0.003       0.088       0.077       2.078       0.010       0.342      16.795        0.08      21246.  
         9.1        0.48      0.6462      0.0563      0.0420       0.003       0.085       0.072       2.015       0.010       0.319      16.162        0.08      21295.  
         9.7        0.51      0.6575      0.0522      0.0405       0.003       0.082       0.066       1.942       0.009       0.296      15.530        0.08      21347.  
        10.2        0.54      0.6656      0.0479      0.0387       0.002       0.079       0.061       1.859       0.009       0.271      14.895        0.08      21401.  
        10.7        0.57      0.6702      0.0435      0.0368       0.002       0.075       0.055       1.765       0.008       0.247      14.247        0.08      21459.  
        11.3        0.59      0.6705      0.0390      0.0346       0.002       0.070       0.050       1.661       0.008       0.221      13.575        0.08      21519.  
        11.8        0.62      0.6656      0.0344      0.0322       0.002       0.065       0.044       1.546       0.007       0.195      12.863        0.08      21581.  
        12.3        0.65      0.6533      0.0297      0.0296       0.002       0.060       0.038       1.421       0.007       0.168      12.076        0.08      21647.  
        12.9        0.68      0.5996      0.0239      0.0271       0.002       0.055       0.030       1.299       0.006       0.135      10.621        0.08      21715.  
        13.4        0.71      0.5520      0.0190      0.0244       0.002       0.049       0.024       1.171       0.006       0.108       9.387        0.08      21786.  
        13.9        0.74      0.4818      0.0141      0.0216       0.001       0.044       0.018       1.035       0.005       0.080       7.878        0.08      21859.  
        14.5        0.76      0.3798      0.0092      0.0185       0.001       0.038       0.012       0.889       0.004       0.052       5.980        0.08      21936.  
        15.0        0.79      0.2272      0.0044      0.0153       0.001       0.031       0.006       0.735       0.004       0.025       3.450        0.08      22014.  
        15.6        0.82     -0.0221     -0.0003      0.0119       0.001       0.024       0.000       0.573       0.003      -0.002      -0.324        0.08      22096.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       3000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1080      0.0456       0.010       0.208       0.310       7.380       0.023       1.378      19.037        0.12      31296.  
         0.8        0.03      0.0614      0.1065      0.0461       0.010       0.210       0.305       7.462       0.024       1.358      18.551        0.12      31298.  
         1.5        0.05      0.1196      0.1047      0.0465       0.010       0.212       0.300       7.536       0.024       1.336      18.071        0.12      31304.  
         2.3        0.08      0.1747      0.1029      0.0469       0.010       0.214       0.295       7.604       0.024       1.312      17.592        0.12      31314.  
         3.0        0.11      0.2267      0.1009      0.0473       0.010       0.216       0.289       7.662       0.024       1.286      17.118        0.12      31328.  
         3.8        0.13      0.2756      0.0987      0.0476       0.010       0.217       0.283       7.707       0.025       1.258      16.648        0.12      31346.  
         4.5        0.16      0.3214      0.0961      0.0477       0.010       0.218       0.276       7.724       0.025       1.226      16.180        0.12      31367.  
         5.3        0.19      0.3641      0.0933      0.0477       0.010       0.217       0.267       7.720       0.025       1.190      15.713        0.12      31393.  
         6.0        0.21      0.4038      0.0903      0.0476       0.010       0.217       0.259       7.702       0.025       1.152      15.249        0.12      31423.  
         6.8        0.24      0.4402      0.0872      0.0474       0.010       0.216       0.250       7.675       0.024       1.112      14.777        0.12      31457.  
         7.6        0.27      0.4734      0.0840      0.0471       0.010       0.215       0.241       7.635       0.024       1.071      14.302        0.12      31494.  
         8.3        0.29      0.5039      0.0806      0.0468       0.010       0.213       0.231       7.574       0.024       1.028      13.839        0.12      31536.  
         9.1        0.32      0.5318      0.0771      0.0462       0.010       0.211       0.221       7.491       0.024       0.983      13.388        0.12      31581.  
         9.8        0.35      0.5570      0.0735      0.0456       0.010       0.208       0.211       7.387       0.024       0.938      12.944        0.12      31631.  
        10.6        0.37      0.5796      0.0698      0.0448       0.010       0.205       0.200       7.260       0.023       0.890      12.506        0.12      31684.  
        11.3        0.40      0.5995      0.0660      0.0439       0.010       0.200       0.189       7.112       0.023       0.842      12.074        0.12      31741.  
        12.1        0.43      0.6169      0.0622      0.0429       0.009       0.196       0.178       6.940       0.022       0.793      11.648        0.12      31801.  
        12.8        0.45      0.6318      0.0582      0.0416       0.009       0.190       0.167       6.745       0.021       0.743      11.227        0.12      31866.  
        13.6        0.48      0.6439      0.0540      0.0401       0.009       0.183       0.155       6.496       0.021       0.688      10.807        0.12      31934.  
        14.3        0.50      0.6527      0.0495      0.0383       0.008       0.175       0.142       6.199       0.020       0.631      10.378        0.12      32007.  
        15.1        0.53      0.6575      0.0448      0.0363       0.008       0.165       0.129       5.872       0.019       0.572       9.932        0.12      32082.  
        15.9        0.56      0.6578      0.0401      0.0341       0.007       0.155       0.115       5.515       0.018       0.512       9.463        0.12      32162.  
        16.6        0.58      0.6527      0.0353      0.0317       0.007       0.144       0.101       5.128       0.016       0.451       8.962        0.12      32245.  
        17.4        0.61      0.6407      0.0305      0.0291       0.006       0.133       0.087       4.708       0.015       0.389       8.415        0.12      32332.  
        18.1        0.64      0.6196      0.0255      0.0263       0.006       0.120       0.073       4.255       0.014       0.325       7.799        0.12      32422.  
        18.9        0.66      0.5858      0.0205      0.0233       0.005       0.106       0.059       3.769       0.012       0.262       7.079        0.12      32516.  
        19.6        0.69      0.5322      0.0154      0.0201       0.004       0.092       0.044       3.249       0.010       0.197       6.184        0.12      32614.  
        20.4        0.72      0.4447      0.0103      0.0166       0.004       0.076       0.030       2.691       0.009       0.131       4.976        0.12      32715.  
        21.1        0.74      0.2923      0.0051      0.0129       0.003       0.059       0.015       2.097       0.007       0.065       3.154        0.12      32820.  
        21.9        0.77     -0.0159     -0.0002      0.0091       0.002       0.041      -0.001       1.466       0.005      -0.002      -0.166        0.12      32928.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       4000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1084      0.0449       0.023       0.364       0.553      17.231       0.041       2.458      14.544        0.16      41728.  
         1.0        0.03      0.0595      0.1068      0.0454       0.023       0.368       0.544      17.436       0.042       2.422      14.163        0.16      41730.  
         1.9        0.05      0.1158      0.1051      0.0459       0.024       0.372       0.536      17.622       0.042       2.383      13.788        0.16      41737.  
         2.9        0.08      0.1691      0.1032      0.0463       0.024       0.376       0.526      17.784       0.042       2.340      13.419        0.16      41749.  
         3.8        0.10      0.2194      0.1012      0.0467       0.024       0.379       0.516      17.918       0.043       2.294      13.056        0.16      41766.  
         4.8        0.13      0.2667      0.0990      0.0469       0.024       0.381       0.504      18.021       0.043       2.244      12.696        0.16      41788.  
         5.7        0.15      0.3109      0.0965      0.0471       0.024       0.382       0.492      18.077       0.043       2.187      12.336        0.16      41814.  
         6.7        0.18      0.3520      0.0937      0.0471       0.024       0.382       0.478      18.090       0.043       2.124      11.973        0.16      41845.  
         7.7        0.20      0.3902      0.0908      0.0471       0.024       0.382       0.463      18.080       0.043       2.059      11.611        0.16      41881.  
         8.6        0.23      0.4255      0.0880      0.0471       0.024       0.382       0.448      18.070       0.043       1.994      11.254        0.16      41922.  
         9.6        0.25      0.4583      0.0849      0.0469       0.024       0.380       0.433      17.987       0.043       1.925      10.910        0.16      41968.  
        10.5        0.28      0.4887      0.0817      0.0465       0.024       0.377       0.416      17.857       0.043       1.852      10.576        0.16      42018.  
        11.5        0.30      0.5167      0.0784      0.0460       0.024       0.373       0.399      17.672       0.042       1.776      10.250        0.16      42073.  
        12.5        0.33      0.5422      0.0749      0.0454       0.023       0.369       0.382      17.443       0.042       1.699       9.930        0.16      42132.  
        13.4        0.35      0.5654      0.0714      0.0447       0.023       0.363       0.364      17.167       0.041       1.618       9.614        0.16      42196.  
        14.4        0.38      0.5861      0.0678      0.0439       0.023       0.356       0.345      16.840       0.040       1.536       9.301        0.16      42265.  
        15.3        0.40      0.6043      0.0640      0.0429       0.022       0.348       0.326      16.458       0.039       1.451       8.992        0.16      42339.  
        16.3        0.43      0.6200      0.0602      0.0417       0.021       0.338       0.307      16.018       0.038       1.364       8.682        0.16      42417.  
        17.2        0.46      0.6329      0.0561      0.0404       0.021       0.327       0.286      15.494       0.037       1.272       8.371        0.16      42500.  
        18.2        0.48      0.6428      0.0516      0.0386       0.020       0.313       0.263      14.819       0.035       1.170       8.054        0.16      42587.  
        19.2        0.51      0.6489      0.0468      0.0365       0.019       0.296       0.239      14.007       0.033       1.061       7.724        0.16      42679.  
        20.1        0.53      0.6507      0.0419      0.0342       0.018       0.277       0.214      13.128       0.031       0.950       7.376        0.16      42775.  
        21.1        0.56      0.6470      0.0369      0.0317       0.016       0.257       0.188      12.180       0.029       0.836       7.001        0.16      42876.  
        22.0        0.58      0.6364      0.0318      0.0291       0.015       0.236       0.162      11.162       0.027       0.721       6.587        0.16      42981.  
        23.0        0.61      0.6165      0.0266      0.0262       0.014       0.213       0.136      10.073       0.024       0.604       6.115        0.16      43090.  
        24.0        0.63      0.5833      0.0214      0.0232       0.012       0.188       0.109       8.916       0.021       0.486       5.554        0.16      43204.  
        24.9        0.66      0.5296      0.0161      0.0200       0.010       0.162       0.082       7.690       0.018       0.366       4.849        0.16      43323.  
        25.9        0.68      0.4420      0.0108      0.0167       0.009       0.135       0.055       6.398       0.015       0.245       3.897        0.16      43445.  
        26.8        0.71      0.2908      0.0054      0.0131       0.007       0.107       0.028       5.047       0.012       0.122       2.473        0.16      43572.  
        27.8        0.73     -0.0028      0.0000      0.0096       0.005       0.078       0.000       3.674       0.009      -0.001      -0.023        0.16      43703.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       5000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1088      0.0448       0.045       0.568       0.867      33.611       0.064       3.855      11.695        0.20      52160.  
         1.2        0.03      0.0592      0.1072      0.0454       0.046       0.575       0.854      34.011       0.065       3.798      11.387        0.20      52163.  
         2.4        0.05      0.1153      0.1055      0.0458       0.046       0.581       0.840      34.371       0.066       3.736      11.085        0.20      52172.  
         3.6        0.08      0.1683      0.1036      0.0463       0.047       0.586       0.825      34.686       0.066       3.669      10.786        0.20      52186.  
         4.7        0.10      0.2182      0.1015      0.0466       0.047       0.591       0.808      34.952       0.067       3.595      10.490        0.20      52207.  
         5.9        0.13      0.2651      0.0992      0.0469       0.047       0.594       0.790      35.157       0.067       3.515      10.195        0.20      52233.  
         7.1        0.15      0.3089      0.0967      0.0471       0.047       0.596       0.770      35.280       0.067       3.425       9.900        0.20      52266.  
         8.3        0.18      0.3496      0.0939      0.0471       0.047       0.597       0.748      35.316       0.067       3.326       9.603        0.20      52304.  
         9.5        0.20      0.3874      0.0910      0.0471       0.047       0.597       0.724      35.293       0.067       3.223       9.311        0.20      52348.  
        10.7        0.23      0.4225      0.0879      0.0469       0.047       0.595       0.700      35.182       0.067       3.115       9.028        0.20      52398.  
        11.9        0.25      0.4553      0.0848      0.0466       0.047       0.591       0.675      34.977       0.067       3.003       8.755        0.20      52454.  
        13.0        0.28      0.4856      0.0815      0.0462       0.047       0.586       0.649      34.678       0.066       2.887       8.489        0.20      52515.  
        14.2        0.30      0.5136      0.0781      0.0457       0.046       0.579       0.622      34.272       0.065       2.766       8.231        0.20      52583.  
        15.4        0.33      0.5392      0.0746      0.0450       0.045       0.571       0.594      33.776       0.065       2.642       7.976        0.20      52656.  
        16.6        0.35      0.5623      0.0710      0.0443       0.045       0.561       0.565      33.187       0.063       2.514       7.724        0.20      52734.  
        17.8        0.38      0.5830      0.0672      0.0433       0.044       0.549       0.536      32.498       0.062       2.382       7.474        0.20      52819.  
        19.0        0.40      0.6013      0.0634      0.0423       0.043       0.536       0.505      31.701       0.061       2.247       7.226        0.20      52909.  
        20.2        0.43      0.6168      0.0595      0.0411       0.041       0.520       0.474      30.791       0.059       2.107       6.977        0.20      53005.  
        21.4        0.45      0.6295      0.0554      0.0397       0.040       0.503       0.441      29.750       0.057       1.962       6.725        0.20      53106.  
        22.5        0.48      0.6391      0.0510      0.0380       0.038       0.481       0.406      28.459       0.054       1.805       6.468        0.20      53213.  
        23.7        0.50      0.6451      0.0462      0.0359       0.036       0.455       0.368      26.898       0.051       1.636       6.202        0.20      53326.  
        24.9        0.53      0.6467      0.0413      0.0336       0.034       0.426       0.329      25.202       0.048       1.463       5.921        0.20      53444.  
        26.1        0.55      0.6428      0.0364      0.0312       0.031       0.395       0.290      23.378       0.045       1.288       5.619        0.20      53568.  
        27.3        0.58      0.6319      0.0313      0.0286       0.029       0.362       0.250      21.425       0.041       1.110       5.283        0.20      53697.  
        28.5        0.60      0.6117      0.0262      0.0258       0.026       0.327       0.209      19.346       0.037       0.930       4.901        0.20      53831.  
        29.7        0.63      0.5779      0.0211      0.0229       0.023       0.290       0.168      17.140       0.033       0.747       4.445        0.20      53971.  
        30.8        0.65      0.5238      0.0159      0.0198       0.020       0.250       0.127      14.819       0.028       0.563       3.874        0.20      54116.  
        32.0        0.68      0.4355      0.0106      0.0165       0.017       0.209       0.085      12.372       0.024       0.376       3.102        0.20      54266.  
        33.2        0.70      0.2838      0.0053      0.0132       0.013       0.167       0.042       9.869       0.019       0.189       1.949        0.20      54422.  
        34.4        0.73     -0.0008      0.0000      0.0100       0.010       0.126       0.000       7.474       0.014       0.000      -0.005        0.20      54583.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       6000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1092      0.0447       0.078       0.816       1.252      57.928       0.092       5.569       9.803        0.24      62592.  
         1.4        0.03      0.0597      0.1075      0.0453       0.079       0.827       1.233      58.693       0.093       5.486       9.531        0.24      62595.  
         2.9        0.05      0.1160      0.1058      0.0458       0.080       0.837       1.213      59.389       0.095       5.395       9.263        0.24      62606.  
         4.3        0.08      0.1690      0.1038      0.0463       0.080       0.845       1.191      60.004       0.095       5.296       9.000        0.24      62624.  
         5.7        0.10      0.2189      0.1017      0.0467       0.081       0.853       1.166      60.521       0.096       5.188       8.741        0.24      62649.  
         7.1        0.13      0.2656      0.0994      0.0470       0.082       0.858       1.140      60.910       0.097       5.069       8.486        0.24      62681.  
         8.6        0.15      0.3093      0.0968      0.0472       0.082       0.861       1.110      61.129       0.097       4.936       8.234        0.24      62720.  
        10.0        0.18      0.3499      0.0939      0.0472       0.082       0.861       1.076      61.141       0.097       4.788       7.985        0.24      62766.  
        11.4        0.20      0.3878      0.0908      0.0471       0.082       0.860       1.042      61.024       0.097       4.633       7.742        0.24      62819.  
        12.9        0.23      0.4230      0.0877      0.0469       0.081       0.856       1.006      60.750       0.097       4.473       7.508        0.24      62879.  
        14.3        0.25      0.4558      0.0844      0.0465       0.081       0.850       0.968      60.308       0.096       4.306       7.280        0.24      62947.  
        15.7        0.28      0.4861      0.0810      0.0461       0.080       0.841       0.929      59.689       0.095       4.132       7.059        0.24      63021.  
        17.1        0.30      0.5141      0.0775      0.0454       0.079       0.829       0.888      58.882       0.094       3.952       6.844        0.24      63102.  
        18.6        0.33      0.5397      0.0738      0.0447       0.078       0.816       0.847      57.912       0.092       3.766       6.632        0.24      63191.  
        20.0        0.35      0.5628      0.0701      0.0438       0.076       0.800       0.804      56.774       0.090       3.575       6.421        0.24      63286.  
        21.4        0.38      0.5833      0.0662      0.0428       0.074       0.781       0.760      55.460       0.088       3.379       6.212        0.24      63388.  
        22.8        0.40      0.6013      0.0623      0.0416       0.072       0.760       0.714      53.955       0.086       3.176       6.003        0.24      63497.  
        24.3        0.43      0.6165      0.0582      0.0403       0.070       0.736       0.667      52.249       0.083       2.968       5.793        0.24      63612.  
        25.7        0.45      0.6286      0.0540      0.0388       0.067       0.709       0.619      50.317       0.080       2.753       5.579        0.24      63735.  
        27.1        0.48      0.6374      0.0495      0.0371       0.064       0.676       0.567      48.018       0.076       2.524       5.359        0.24      63864.  
        28.6        0.50      0.6427      0.0448      0.0350       0.061       0.639       0.514      45.397       0.072       2.285       5.133        0.24      64000.  
        30.0        0.53      0.6435      0.0400      0.0328       0.057       0.599       0.459      42.555       0.068       2.043       4.895        0.24      64143.  
        31.4        0.55      0.6387      0.0352      0.0305       0.053       0.556       0.404      39.494       0.063       1.796       4.637        0.24      64292.  
        32.8        0.58      0.6266      0.0303      0.0279       0.049       0.510       0.347      36.201       0.058       1.545       4.352        0.24      64448.  
        34.3        0.60      0.6049      0.0253      0.0253       0.044       0.461       0.291      32.753       0.052       1.293       4.026        0.24      64610.  
        35.7        0.63      0.5693      0.0204      0.0225       0.039       0.410       0.233      29.109       0.046       1.038       3.638        0.24      64779.  
        37.1        0.65      0.5127      0.0153      0.0195       0.034       0.356       0.176      25.282       0.040       0.781       3.150        0.24      64954.  
        38.6        0.68      0.4216      0.0102      0.0165       0.029       0.301       0.117      21.336       0.034       0.522       2.494        0.24      65135.  
        40.0        0.70      0.2675      0.0051      0.0135       0.023       0.246       0.059      17.438       0.028       0.261       1.526        0.24      65323.  
        41.4        0.73      0.0001      0.0000      0.0107       0.019       0.195       0.000      13.843       0.022       0.000       0.001        0.24      65518.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       7000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1093      0.0450       0.124       1.117       1.706      92.522       0.126       7.588       8.363        0.28      73024.  
         1.7        0.03      0.0602      0.1077      0.0453       0.125       1.127       1.682      93.306       0.127       7.479       8.174        0.28      73028.  
         3.4        0.05      0.1176      0.1060      0.0457       0.126       1.134       1.654      93.952       0.128       7.359       7.987        0.28      73041.  
         5.0        0.08      0.1723      0.1041      0.0459       0.127       1.140       1.625      94.447       0.129       7.226       7.802        0.28      73062.  
         6.7        0.10      0.2243      0.1020      0.0461       0.127       1.144       1.592      94.786       0.129       7.080       7.617        0.28      73091.  
         8.4        0.13      0.2737      0.0997      0.0461       0.127       1.146       1.556      94.903       0.129       6.920       7.435        0.28      73129.  
        10.1        0.15      0.3206      0.0971      0.0460       0.127       1.143       1.516      94.707       0.129       6.742       7.259        0.28      73175.  
        11.8        0.18      0.3651      0.0942      0.0457       0.126       1.136       1.470      94.091       0.128       6.538       7.086        0.28      73230.  
        13.4        0.20      0.4072      0.0911      0.0453       0.125       1.126       1.422      93.289       0.127       6.325       6.914        0.28      73293.  
        15.1        0.23      0.4464      0.0879      0.0449       0.124       1.115       1.372      92.359       0.126       6.102       6.737        0.28      73365.  
        16.8        0.25      0.4819      0.0845      0.0444       0.123       1.104       1.319      91.398       0.125       5.868       6.547        0.28      73444.  
