         6x3R-RH                  (6x3R-RH.dat)                                                                                                                           
         v2020-0506                                                                                                                                                       
         Simulation Date: 09/24/2020                                                                                                                                      
                                                                                                                                                                          
         POLARS WERE GENERATED USING:  TAIR (DEFAULT, BATCH)                                                                                                              
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
         Mach (at prop tip)                                                                                                                                               
         Reyn (at 75% of span)                                                                                                                                            
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       2000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
        10.2        0.45      0.2742      0.0059      0.0096       0.000       0.006       0.004       0.286       0.001       0.017       6.143        0.10      17210.  
        10.6        0.46      0.1655      0.0031      0.0086       0.000       0.005       0.002       0.257       0.001       0.009       3.577        0.10      17233.  
        10.9        0.48     -0.0048     -0.0001      0.0075       0.000       0.005       0.000       0.223       0.001       0.000      -0.100        0.10      17256.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       5000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0657      0.0286       0.002       0.028       0.068       1.666       0.003       0.302      18.460        0.12      21134.  
         0.5        0.02      0.0375      0.0656      0.0288       0.002       0.028       0.068       1.677       0.003       0.301      18.309        0.12      21135.  
         0.9        0.03      0.0758      0.0650      0.0282       0.002       0.028       0.067       1.643       0.003       0.298      18.521        0.12      21136.  
         1.4        0.05      0.1132      0.0638      0.0278       0.002       0.027       0.066       1.621       0.003       0.293      18.425        0.12      21139.  
         1.9        0.07      0.1503      0.0631      0.0276       0.002       0.027       0.065       1.610       0.003       0.290      18.355        0.12      21143.  
         2.3        0.08      0.1831      0.0613      0.0275       0.002       0.027       0.063       1.604       0.003       0.281      17.888        0.12      21147.  
         2.8        0.10      0.2170      0.0595      0.0271       0.002       0.027       0.061       1.577       0.003       0.273      17.664        0.12      21153.  
         3.3        0.12      0.2508      0.0577      0.0265       0.002       0.026       0.060       1.544       0.003       0.265      17.504        0.12      21160.  
         3.7        0.13      0.2863      0.0560      0.0257       0.002       0.025       0.058       1.501       0.003       0.257      17.482        0.12      21167.  
         4.2        0.15      0.3151      0.0535      0.0251       0.002       0.025       0.055       1.463       0.003       0.245      17.103        0.12      21176.  
         4.7        0.16      0.3463      0.0509      0.0242       0.002       0.024       0.053       1.410       0.003       0.234      16.915        0.12      21186.  
         5.1        0.18      0.3751      0.0492      0.0237       0.002       0.023       0.051       1.382       0.003       0.226      16.658        0.12      21197.  
         5.6        0.20      0.3988      0.0463      0.0229       0.002       0.023       0.048       1.336       0.003       0.213      16.232        0.12      21208.  
         6.1        0.21      0.4171      0.0441      0.0226       0.002       0.022       0.046       1.319       0.003       0.203      15.671        0.12      21221.  
         6.5        0.23      0.4379      0.0415      0.0218       0.002       0.022       0.043       1.273       0.002       0.191      15.279        0.12      21235.  
         7.0        0.25      0.4604      0.0393      0.0210       0.002       0.021       0.041       1.227       0.002       0.180      14.991        0.12      21250.  
         7.5        0.26      0.4718      0.0368      0.0205       0.002       0.020       0.038       1.195       0.002       0.169      14.403        0.12      21266.  
         7.9        0.28      0.4854      0.0344      0.0198       0.002       0.020       0.036       1.154       0.002       0.158      13.948        0.12      21283.  
         8.4        0.30      0.4851      0.0315      0.0192       0.002       0.019       0.032       1.119       0.002       0.144      13.165        0.12      21300.  
         8.9        0.31      0.4986      0.0290      0.0182       0.001       0.018       0.030       1.060       0.002       0.133      12.818        0.12      21319.  
         9.3        0.33      0.4989      0.0261      0.0172       0.001       0.017       0.027       1.003       0.002       0.120      12.186        0.12      21339.  
         9.8        0.35      0.4962      0.0236      0.0164       0.001       0.016       0.024       0.957       0.002       0.108      11.543        0.12      21360.  
        10.3        0.36      0.4849      0.0205      0.0153       0.001       0.015       0.021       0.890       0.002       0.094      10.766        0.12      21382.  
        10.7        0.38      0.4688      0.0177      0.0143       0.001       0.014       0.018       0.835       0.002       0.081       9.957        0.12      21405.  
        11.2        0.39      0.4422      0.0149      0.0132       0.001       0.013       0.015       0.772       0.001       0.068       9.001        0.12      21429.  
        11.7        0.41      0.3991      0.0117      0.0120       0.001       0.012       0.012       0.700       0.001       0.054       7.799        0.12      21453.  
        12.1        0.43      0.3444      0.0089      0.0110       0.001       0.011       0.009       0.641       0.001       0.041       6.471        0.12      21479.  
        12.6        0.44      0.2524      0.0055      0.0097       0.001       0.010       0.006       0.564       0.001       0.025       4.566        0.12      21506.  
        13.1        0.46      0.1739      0.0033      0.0088       0.001       0.009       0.003       0.515       0.001       0.015       3.033        0.12      21534.  
        13.5        0.48     -0.0084     -0.0001      0.0077       0.001       0.008       0.000       0.452       0.001      -0.001      -0.142        0.12      21563.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       6000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0670      0.0297       0.004       0.042       0.100       2.991       0.005       0.443      15.102        0.14      25361.  
         0.6        0.02      0.0365      0.0669      0.0304       0.004       0.043       0.099       3.065       0.005       0.442      14.707        0.14      25362.  
         1.1        0.03      0.0732      0.0666      0.0302       0.004       0.043       0.099       3.044       0.005       0.440      14.742        0.14      25364.  
         1.7        0.05      0.1108      0.0657      0.0295       0.004       0.042       0.098       2.975       0.005       0.434      14.880        0.14      25367.  
         2.3        0.07      0.1445      0.0651      0.0299       0.004       0.042       0.097       3.016       0.005       0.430      14.549        0.14      25371.  
         2.8        0.08      0.1821      0.0634      0.0289       0.004       0.041       0.094       2.914       0.005       0.419      14.673        0.14      25377.  
         3.4        0.10      0.2154      0.0620      0.0287       0.004       0.041       0.092       2.890       0.005       0.410      14.461        0.14      25384.  
         4.0        0.12      0.2481      0.0602      0.0282       0.004       0.040       0.089       2.843       0.005       0.398      14.275        0.14      25392.  
         4.5        0.13      0.2814      0.0580      0.0274       0.004       0.039       0.086       2.760       0.004       0.384      14.170        0.14      25402.  
         5.1        0.15      0.3100      0.0562      0.0271       0.004       0.038       0.084       2.730       0.004       0.371      13.875        0.14      25412.  
         5.7        0.17      0.3410      0.0536      0.0261       0.004       0.037       0.080       2.632       0.004       0.355      13.737        0.14      25424.  
         6.2        0.18      0.3679      0.0511      0.0254       0.003       0.036       0.076       2.557       0.004       0.338      13.471        0.14      25437.  
         6.8        0.20      0.3854      0.0488      0.0252       0.003       0.036       0.073       2.543       0.004       0.323      12.937        0.14      25452.  
         7.4        0.22      0.4155      0.0460      0.0239       0.003       0.034       0.068       2.410       0.004       0.304      12.874        0.14      25468.  
         7.9        0.23      0.4372      0.0434      0.0231       0.003       0.033       0.064       2.325       0.004       0.287      12.579        0.14      25485.  
         8.5        0.25      0.4551      0.0409      0.0224       0.003       0.032       0.061       2.256       0.004       0.270      12.219        0.14      25503.  
         9.1        0.27      0.4704      0.0384      0.0217       0.003       0.031       0.057       2.187       0.003       0.254      11.843        0.14      25522.  
         9.6        0.28      0.4847      0.0360      0.0210       0.003       0.030       0.053       2.111       0.003       0.238      11.485        0.14      25543.  
        10.2        0.30      0.4933      0.0331      0.0200       0.003       0.028       0.049       2.019       0.003       0.219      11.038        0.14      25565.  
        10.8        0.32      0.4978      0.0303      0.0192       0.003       0.027       0.045       1.938       0.003       0.201      10.554        0.14      25588.  
        11.3        0.33      0.4995      0.0275      0.0183       0.002       0.026       0.041       1.845       0.003       0.182      10.059        0.14      25612.  
        11.9        0.35      0.4986      0.0246      0.0172       0.002       0.024       0.037       1.737       0.003       0.163       9.564        0.14      25638.  
        12.5        0.37      0.4991      0.0218      0.0160       0.002       0.023       0.032       1.607       0.003       0.144       9.137        0.14      25665.  
        13.0        0.38      0.4819      0.0185      0.0147       0.002       0.021       0.027       1.477       0.002       0.122       8.438        0.14      25693.  
        13.6        0.40      0.4691      0.0161      0.0137       0.002       0.019       0.024       1.380       0.002       0.107       7.872        0.14      25722.  
        14.2        0.42      0.4224      0.0124      0.0122       0.002       0.017       0.018       1.230       0.002       0.082       6.806        0.14      25752.  
        14.7        0.43      0.3654      0.0093      0.0109       0.001       0.016       0.014       1.102       0.002       0.061       5.660        0.14      25784.  
        15.3        0.45      0.3051      0.0070      0.0102       0.001       0.015       0.010       1.031       0.002       0.046       4.552        0.14      25817.  
        15.9        0.47      0.1737      0.0033      0.0088       0.001       0.013       0.005       0.888       0.001       0.022       2.499        0.14      25851.  
        16.4        0.48      0.0049      0.0001      0.0077       0.001       0.011       0.000       0.774       0.001       0.001       0.068        0.14      25886.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       7000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0672      0.0294       0.006       0.057       0.136       4.699       0.006       0.605      13.121        0.17      29588.  
         0.7        0.02      0.0378      0.0671      0.0295       0.006       0.057       0.136       4.714       0.006       0.604      13.059        0.17      29589.  
         1.3        0.03      0.0751      0.0669      0.0295       0.006       0.057       0.135       4.723       0.006       0.602      12.995        0.17      29591.  
         2.0        0.05      0.1120      0.0664      0.0295       0.006       0.057       0.134       4.715       0.006       0.597      12.914        0.17      29595.  
         2.6        0.07      0.1482      0.0655      0.0293       0.006       0.057       0.133       4.691       0.006       0.590      12.818        0.17      29600.  
         3.3        0.08      0.1837      0.0645      0.0291       0.006       0.056       0.130       4.655       0.006       0.580      12.707        0.17      29606.  
         4.0        0.10      0.2183      0.0631      0.0288       0.006       0.056       0.128       4.605       0.006       0.568      12.583        0.17      29615.  
         4.6        0.12      0.2519      0.0616      0.0284       0.006       0.055       0.125       4.537       0.006       0.554      12.449        0.17      29624.  
         5.3        0.13      0.2845      0.0599      0.0279       0.006       0.054       0.121       4.466       0.006       0.539      12.301        0.17      29635.  
         5.9        0.15      0.3157      0.0577      0.0273       0.006       0.053       0.117       4.362       0.006       0.519      12.132        0.17      29647.  
         6.6        0.17      0.3451      0.0554      0.0266       0.006       0.051       0.112       4.256       0.006       0.498      11.938        0.17      29661.  
         7.3        0.18      0.3723      0.0528      0.0259       0.006       0.050       0.107       4.137       0.006       0.475      11.707        0.17      29677.  
         7.9        0.20      0.3975      0.0502      0.0251       0.005       0.049       0.102       4.023       0.005       0.452      11.459        0.17      29693.  
         8.6        0.22      0.4201      0.0475      0.0244       0.005       0.047       0.096       3.897       0.005       0.427      11.179        0.17      29712.  
         9.2        0.23      0.4410      0.0452      0.0238       0.005       0.046       0.091       3.806       0.005       0.407      10.896        0.17      29731.  
         9.9        0.25      0.4597      0.0428      0.0232       0.005       0.045       0.087       3.705       0.005       0.385      10.601        0.17      29753.  
        10.6        0.27      0.4752      0.0398      0.0222       0.005       0.043       0.081       3.556       0.005       0.358      10.273        0.17      29775.  
        11.2        0.28      0.4894      0.0373      0.0215       0.005       0.042       0.076       3.441       0.005       0.336       9.958        0.17      29799.  
        11.9        0.30      0.5009      0.0346      0.0206       0.004       0.040       0.070       3.300       0.005       0.312       9.626        0.17      29825.  
        12.5        0.32      0.5076      0.0315      0.0196       0.004       0.038       0.064       3.128       0.004       0.283       9.241        0.17      29851.  
        13.2        0.33      0.5119      0.0285      0.0185       0.004       0.036       0.058       2.956       0.004       0.257       8.854        0.17      29880.  
        13.8        0.35      0.5133      0.0255      0.0173       0.004       0.033       0.052       2.764       0.004       0.229       8.455        0.17      29909.  
        14.5        0.36      0.5071      0.0225      0.0162       0.003       0.031       0.045       2.588       0.004       0.202       7.973        0.17      29941.  
        15.2        0.38      0.5008      0.0199      0.0151       0.003       0.029       0.040       2.420       0.003       0.179       7.532        0.17      29973.  
        15.8        0.40      0.4753      0.0164      0.0137       0.003       0.026       0.033       2.190       0.003       0.147       6.850        0.17      30007.  
        16.5        0.41      0.4372      0.0130      0.0123       0.003       0.024       0.026       1.972       0.003       0.117       6.049        0.17      30043.  
        17.1        0.43      0.3802      0.0098      0.0112       0.002       0.022       0.020       1.787       0.002       0.089       5.058        0.17      30079.  
        17.8        0.45      0.2951      0.0066      0.0099       0.002       0.019       0.013       1.591       0.002       0.059       3.780        0.17      30117.  
        18.5        0.46      0.1996      0.0039      0.0091       0.002       0.018       0.008       1.461       0.002       0.035       2.466        0.17      30157.  
        19.1        0.48      0.0083      0.0001      0.0077       0.002       0.015       0.000       1.228       0.002       0.001       0.099        0.17      30198.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       8000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0678      0.0296       0.009       0.075       0.179       7.071       0.008       0.796      11.484        0.19      33815.  
         0.8        0.02      0.0381      0.0675      0.0296       0.009       0.075       0.178       7.075       0.008       0.793      11.433        0.19      33816.  
         1.5        0.03      0.0757      0.0672      0.0297       0.010       0.075       0.178       7.084       0.008       0.790      11.371        0.19      33818.  
         2.3        0.05      0.1130      0.0668      0.0297       0.009       0.075       0.177       7.081       0.008       0.785      11.311        0.19      33823.  
         3.0        0.07      0.1495      0.0661      0.0295       0.009       0.075       0.175       7.057       0.008       0.777      11.228        0.19      33829.  
         3.8        0.08      0.1854      0.0652      0.0294       0.009       0.074       0.172       7.019       0.008       0.767      11.138        0.19      33836.  
         4.6        0.10      0.2205      0.0641      0.0291       0.009       0.073       0.169       6.955       0.008       0.753      11.038        0.19      33846.  
         5.3        0.12      0.2543      0.0625      0.0288       0.009       0.073       0.165       6.870       0.008       0.735      10.910        0.19      33857.  
         6.1        0.13      0.2869      0.0608      0.0283       0.009       0.071       0.161       6.766       0.008       0.715      10.769        0.19      33869.  
         6.8        0.15      0.3180      0.0588      0.0278       0.009       0.070       0.155       6.642       0.008       0.691      10.610        0.19      33884.  
         7.6        0.17      0.3471      0.0564      0.0272       0.009       0.069       0.149       6.485       0.008       0.663      10.423        0.19      33900.  
