         22x13EPN                 (22x13EPN.dat)                                                                                                                          
         v2020-0506                                                                                                                                                       
         Simulation Date: 05/11/2020                                                                                                                                      
                                                                                                                                                                          
         POLARS WERE GENERATED USING:  TAIR (DEFAULT, BATCH)                                                                                                              
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
         Mach (at prop tip)                                                                                                                                               
         Reyn (at 75% of span)                                                                                                                                            
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
        11.1        0.53      0.6527      0.0408      0.0332       0.014       0.869       0.304      10.278       0.098       1.354      13.437        0.09      44513.  
        11.6        0.56      0.6540      0.0366      0.0312       0.013       0.816       0.273       9.658       0.092       1.214      12.823        0.09      44624.  
        12.2        0.58      0.6505      0.0323      0.0290       0.012       0.759       0.241       8.978       0.086       1.072      12.175        0.09      44739.  
        12.7        0.61      0.6410      0.0279      0.0266       0.011       0.696       0.208       8.237       0.079       0.927      11.475        0.09      44860.  
        13.3        0.64      0.6232      0.0235      0.0240       0.010       0.628       0.175       7.434       0.071       0.779      10.692        0.09      44985.  
        13.8        0.66      0.5926      0.0189      0.0213       0.009       0.555       0.141       6.570       0.063       0.629       9.760        0.09      45116.  
        14.4        0.69      0.5413      0.0143      0.0183       0.008       0.477       0.107       5.645       0.054       0.475       8.572        0.09      45251.  
        15.0        0.72      0.4569      0.0096      0.0151       0.006       0.394       0.072       4.667       0.045       0.319       6.967        0.09      45392.  
        15.5        0.74      0.3025      0.0048      0.0118       0.005       0.308       0.036       3.648       0.035       0.159       4.448        0.09      45537.  
        16.1        0.77     -0.0049     -0.0001      0.0087       0.004       0.227       0.000       2.692       0.026      -0.002      -0.069        0.09      45687.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       2000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0966      0.0356       0.118       3.720       2.884      88.033       0.420      12.827      14.858        0.17      86842.  
         1.1        0.03      0.0699      0.0956      0.0364       0.121       3.803       2.855      89.985       0.430      12.699      14.391        0.17      86847.  
         2.2        0.05      0.1354      0.0945      0.0371       0.123       3.880       2.821      91.809       0.438      12.548      13.936        0.17      86864.  
         3.3        0.08      0.1967      0.0932      0.0378       0.125       3.950       2.781      93.478       0.446      12.371      13.495        0.17      86891.  
         4.4        0.11      0.2539      0.0916      0.0384       0.127       4.013       2.736      94.964       0.453      12.168      13.066        0.17      86930.  
         5.5        0.13      0.3073      0.0899      0.0389       0.129       4.067       2.684      96.240       0.459      11.938      12.649        0.17      86980.  
         6.6        0.16      0.3569      0.0880      0.0393       0.130       4.111       2.626      97.290       0.465      11.681      12.244        0.17      87041.  
         7.8        0.19      0.4030      0.0858      0.0397       0.132       4.145       2.562      98.091       0.468      11.397      11.848        0.17      87112.  
         8.9        0.21      0.4455      0.0835      0.0399       0.132       4.168       2.492      98.628       0.471      11.086      11.461        0.17      87195.  
        10.0        0.24      0.4846      0.0809      0.0400       0.133       4.179       2.416      98.896       0.472      10.747      11.081        0.18      87289.  
        11.1        0.27      0.5203      0.0782      0.0400       0.133       4.178       2.334      98.865       0.472      10.381      10.707        0.18      87393.  
        12.2        0.29      0.5527      0.0752      0.0398       0.132       4.163       2.246      98.501       0.470       9.988      10.340        0.18      87509.  
        13.3        0.32      0.5900      0.0721      0.0390       0.129       4.076       2.152      96.453       0.461       9.571      10.118        0.18      87635.  
        14.4        0.35      0.6165      0.0687      0.0385       0.128       4.026       2.050      95.276       0.455       9.120       9.760        0.18      87772.  
        15.5        0.37      0.6401      0.0651      0.0379       0.126       3.957       1.943      93.643       0.447       8.641       9.410        0.18      87920.  
        16.6        0.40      0.6608      0.0614      0.0371       0.123       3.873       1.832      91.644       0.438       8.148       9.066        0.18      88078.  
        17.7        0.43      0.6786      0.0576      0.0361       0.120       3.773       1.718      89.273       0.426       7.642       8.729        0.18      88247.  
        18.8        0.45      0.6939      0.0537      0.0350       0.116       3.655       1.602      86.483       0.413       7.124       8.400        0.18      88426.  
        19.9        0.48      0.7063      0.0497      0.0337       0.112       3.518       1.482      83.256       0.397       6.594       8.076        0.18      88616.  
        21.1        0.51      0.7160      0.0456      0.0322       0.107       3.363       1.361      79.581       0.380       6.052       7.755        0.18      88817.  
        22.2        0.53      0.7221      0.0414      0.0305       0.101       3.189       1.236      75.456       0.360       5.499       7.431        0.18      89028.  
        23.3        0.56      0.7244      0.0372      0.0287       0.095       2.995       1.109      70.879       0.338       4.934       7.099        0.18      89249.  
        24.4        0.59      0.7282      0.0329      0.0265       0.088       2.765       0.983      65.426       0.312       4.371       6.812        0.18      89480.  
        25.5        0.61      0.7198      0.0285      0.0242       0.080       2.532       0.851      59.904       0.286       3.784       6.441        0.18      89721.  
        26.6        0.64      0.7027      0.0240      0.0218       0.072       2.278       0.716      53.910       0.257       3.186       6.026        0.18      89973.  
        27.7        0.66      0.6712      0.0194      0.0192       0.064       2.007       0.578      47.488       0.227       2.573       5.525        0.18      90234.  
        28.8        0.69      0.6156      0.0147      0.0165       0.055       1.723       0.438      40.769       0.195       1.948       4.872        0.18      90505.  
        29.9        0.72      0.5189      0.0098      0.0136       0.045       1.424       0.294      33.694       0.161       1.307       3.955        0.18      90786.  
        31.0        0.74      0.3433      0.0049      0.0107       0.036       1.122       0.148      26.547       0.127       0.657       2.524        0.18      91077.  
        32.1        0.77     -0.0023      0.0000      0.0080       0.027       0.837      -0.001      19.818       0.095      -0.003      -0.016        0.18      91377.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       3000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0972      0.0345       0.386       8.108       6.527     287.802       0.916      29.030      10.286        0.26     130262.  
         1.7        0.03      0.0726      0.0963      0.0353       0.395       8.299       6.465     294.572       0.938      28.758       9.955        0.26     130271.  
         3.3        0.05      0.1405      0.0952      0.0360       0.403       8.477       6.392     300.886       0.958      28.429       9.635        0.26     130296.  
         5.0        0.08      0.2040      0.0939      0.0367       0.411       8.639       6.304     306.645       0.976      28.041       9.325        0.26     130337.  
         6.7        0.11      0.2633      0.0924      0.0374       0.418       8.783       6.203     311.763       0.992      27.591       9.025        0.26     130395.  
         8.3        0.13      0.3185      0.0906      0.0379       0.424       8.907       6.088     316.139       1.006      27.078       8.734        0.26     130470.  
        10.0        0.16      0.3699      0.0887      0.0383       0.429       9.008       5.959     319.744       1.018      26.504       8.452        0.26     130561.  
        11.6        0.19      0.4175      0.0866      0.0386       0.432       9.085       5.815     322.482       1.026      25.866       8.179        0.26     130669.  
        13.3        0.21      0.4616      0.0842      0.0389       0.435       9.137       5.658     324.308       1.032      25.165       7.913        0.26     130793.  
        15.0        0.24      0.5022      0.0817      0.0390       0.436       9.162       5.486     325.208       1.035      24.402       7.652        0.26     130934.  
        16.6        0.27      0.5394      0.0789      0.0389       0.436       9.159       5.301     325.094       1.035      23.578       7.396        0.26     131091.  
        18.3        0.29      0.5732      0.0760      0.0388       0.434       9.124       5.102     323.852       1.031      22.691       7.145        0.26     131264.  
        20.0        0.32      0.6038      0.0728      0.0385       0.431       9.052       4.887     321.309       1.023      21.739       6.899        0.26     131454.  
        21.6        0.35      0.6312      0.0694      0.0380       0.426       8.940       4.658     317.324       1.010      20.719       6.658        0.26     131659.  
        23.3        0.37      0.6557      0.0657      0.0374       0.418       8.784       4.415     311.805       0.992      19.637       6.422        0.26     131881.  
        25.0        0.40      0.6773      0.0620      0.0365       0.409       8.594       4.164     305.047       0.971      18.521       6.191        0.26     132119.  
        26.6        0.43      0.6960      0.0582      0.0356       0.398       8.369       3.906     297.072       0.946      17.376       5.964        0.26     132373.  
        28.3        0.45      0.7117      0.0542      0.0345       0.386       8.108       3.643     287.804       0.916      16.203       5.741        0.26     132642.  
        29.9        0.48      0.7246      0.0502      0.0332       0.372       7.808       3.373     277.159       0.882      15.002       5.520        0.26     132928.  
        31.6        0.51      0.7347      0.0461      0.0317       0.355       7.463       3.097     264.911       0.843      13.774       5.302        0.27     133229.  
        33.3        0.53      0.7412      0.0419      0.0301       0.337       7.076       2.814     251.161       0.799      12.516       5.082        0.27     133545.  
        34.9        0.56      0.7437      0.0376      0.0283       0.316       6.645       2.525     235.852       0.751      11.231       4.856        0.27     133877.  
        36.6        0.59      0.7583      0.0333      0.0257       0.288       6.047       2.236     214.640       0.683       9.948       4.726        0.27     134225.  
        38.3        0.61      0.7508      0.0288      0.0235       0.263       5.528       1.937     196.221       0.625       8.614       4.476        0.27     134587.  
        39.9        0.64      0.7353      0.0243      0.0211       0.236       4.961       1.631     176.090       0.560       7.255       4.201        0.27     134964.  
        41.6        0.67      0.7069      0.0196      0.0185       0.207       4.348       1.319     154.328       0.491       5.868       3.877        0.27     135357.  
        43.3        0.69      0.6545      0.0149      0.0157       0.176       3.703       1.000     131.447       0.418       4.450       3.452        0.27     135764.  
        44.9        0.72      0.5572      0.0100      0.0129       0.145       3.042       0.674     107.969       0.344       2.996       2.830        0.27     136186.  
        46.6        0.75      0.3696      0.0050      0.0102       0.114       2.394       0.339      84.966       0.270       1.508       1.810        0.27     136623.  
        48.2        0.77     -0.0024      0.0000      0.0076       0.086       1.799      -0.002      63.852       0.203      -0.007      -0.011        0.27     137074.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       4000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0991      0.0349       0.926      14.584      11.828     690.200       1.648      52.609       7.773        0.35     173683.  
         2.2        0.03      0.0732      0.0981      0.0357       0.946      14.911      11.709     705.701       1.685      52.082       7.526        0.35     173694.  
         4.4        0.05      0.1418      0.0969      0.0364       0.966      15.213      11.567     719.978       1.719      51.449       7.287        0.35     173728.  
         6.7        0.08      0.2060      0.0955      0.0370       0.983      15.485      11.401     732.878       1.750      50.711       7.056        0.35     173783.  
         8.9        0.11      0.2660      0.0939      0.0376       0.998      15.720      11.208     744.004       1.776      49.853       6.833        0.35     173861.  
        11.1        0.13      0.3219      0.0921      0.0381       1.011      15.925      10.993     753.663       1.799      48.899       6.616        0.35     173960.  
        13.3        0.16      0.3740      0.0901      0.0385       1.021      16.086      10.753     761.308       1.817      47.828       6.406        0.35     174082.  
        15.5        0.19      0.4225      0.0878      0.0387       1.028      16.198      10.485     766.626       1.830      46.636       6.203        0.35     174226.  
        17.8        0.21      0.4675      0.0854      0.0389       1.033      16.270      10.197     770.025       1.838      45.354       6.006        0.35     174392.  
        20.0        0.24      0.5093      0.0828      0.0390       1.034      16.287       9.883     770.818       1.840      43.958       5.815        0.35     174580.  
        22.2        0.27      0.5479      0.0799      0.0389       1.031      16.247       9.545     768.923       1.836      42.454       5.630        0.35     174789.  
        24.4        0.29      0.5834      0.0769      0.0386       1.025      16.146       9.182     764.127       1.824      40.843       5.450        0.35     175021.  
        26.6        0.32      0.6191      0.0737      0.0380       1.009      15.899       8.796     752.462       1.796      39.122       5.302        0.35     175274.  
        28.9        0.35      0.6494      0.0702      0.0374       0.993      15.646       8.382     740.499       1.768      37.282       5.134        0.35     175548.  
        31.1        0.37      0.6772      0.0665      0.0366       0.972      15.318       7.946     724.941       1.731      35.342       4.971        0.35     175845.  
        33.3        0.40      0.7025      0.0628      0.0357       0.947      14.928       7.497     706.495       1.687      33.348       4.813        0.35     176162.  
        35.5        0.43      0.7254      0.0589      0.0346       0.919      14.476       7.038     685.097       1.635      31.303       4.659        0.35     176501.  
        37.7        0.45      0.7459      0.0550      0.0334       0.886      13.958       6.567     660.578       1.577      29.208       4.509        0.35     176861.  
        40.0        0.48      0.7639      0.0510      0.0320       0.849      13.371       6.085     632.832       1.511      27.066       4.361        0.35     177242.  
        42.2        0.51      0.7779      0.0468      0.0305       0.808      12.733       5.590     602.627       1.439      24.866       4.208        0.35     177644.  
        44.4        0.53      0.7866      0.0426      0.0288       0.765      12.048       5.081     570.201       1.361      22.602       4.042        0.35     178066.  
        46.6        0.56      0.7914      0.0382      0.0270       0.716      11.287       4.561     534.180       1.275      20.289       3.873        0.35     178510.  
        48.8        0.59      0.7949      0.0338      0.0249       0.661      10.416       4.035     492.955       1.177      17.950       3.713        0.36     178973.  
        51.0        0.61      0.7901      0.0293      0.0227       0.602       9.488       3.495     449.034       1.072      15.546       3.530        0.36     179457.  
        53.3        0.64      0.7779      0.0247      0.0203       0.538       8.474       2.945     401.035       0.957      13.099       3.331        0.36     179961.  
        55.5        0.67      0.7541      0.0200      0.0176       0.468       7.372       2.385     348.895       0.833      10.607       3.100        0.36     180485.  
        57.7        0.69      0.7084      0.0152      0.0148       0.393       6.199       1.811     293.364       0.700       8.056       2.800        0.36     181029.  
        59.9        0.72      0.6146      0.0102      0.0120       0.318       5.011       1.223     237.153       0.566       5.441       2.339        0.36     181592.  
        62.1        0.75      0.4107      0.0052      0.0094       0.249       3.925       0.617     185.778       0.443       2.747       1.508        0.36     182175.  
        64.4        0.77     -0.0048      0.0000      0.0072       0.192       3.030      -0.005     143.412       0.342      -0.024      -0.017        0.36     182777.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       5000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1012      0.0357       1.849      23.303      18.876    1378.587       2.633      83.961       6.210        0.44     217104.  
         2.8        0.03      0.0732      0.1002      0.0365       1.890      23.823      18.686    1409.359       2.692      83.114       6.014        0.44     217118.  
         5.6        0.05      0.1417      0.0989      0.0372       1.928      24.297      18.456    1437.361       2.745      82.091       5.824        0.44     217160.  
         8.3        0.08      0.2059      0.0975      0.0378       1.961      24.717      18.185    1462.211       2.792      80.889       5.641        0.44     217229.  
        11.1        0.11      0.2660      0.0958      0.0384       1.989      25.077      17.874    1483.512       2.833      79.505       5.465        0.44     217326.  
        13.9        0.13      0.3221      0.0939      0.0388       2.013      25.373      17.524    1501.062       2.867      77.945       5.295        0.44     217451.  
        16.7        0.16      0.3746      0.0918      0.0392       2.031      25.600      17.133    1514.453       2.892      76.208       5.131        0.44     217603.  
        19.4        0.19      0.4235      0.0895      0.0394       2.043      25.753      16.705    1523.539       2.910      74.302       4.973        0.44     217783.  
        22.2        0.21      0.4692      0.0870      0.0395       2.049      25.826      16.237    1527.858       2.918      72.223       4.820        0.44     217990.  
        25.0        0.24      0.5116      0.0843      0.0395       2.048      25.816      15.733    1527.247       2.917      69.980       4.672        0.44     218225.  
        27.8        0.27      0.5511      0.0814      0.0394       2.040      25.716      15.191    1521.317       2.905      67.571       4.529        0.44     218487.  
        30.5        0.29      0.5876      0.0783      0.0391       2.024      25.515      14.611    1509.438       2.883      64.990       4.390        0.44     218777.  
        33.3        0.32      0.6214      0.0750      0.0386       1.999      25.203      13.991    1490.978       2.847      62.230       4.256        0.44     219093.  
        36.1        0.35      0.6526      0.0715      0.0379       1.965      24.771      13.331    1465.394       2.799      59.295       4.126        0.44     219437.  
        38.9        0.37      0.6814      0.0677      0.0371       1.922      24.221      12.638    1432.910       2.737      56.216       4.001        0.44     219807.  
        41.6        0.40      0.7079      0.0639      0.0361       1.870      23.577      11.928    1394.802       2.664      53.055       3.879        0.44     220205.  
        44.4        0.43      0.7321      0.0600      0.0350       1.811      22.832      11.199    1350.701       2.580      49.812       3.761        0.44     220628.  
        47.2        0.45      0.7540      0.0560      0.0337       1.744      21.982      10.452    1300.435       2.484      46.491       3.646        0.44     221078.  
        50.0        0.48      0.7735      0.0519      0.0322       1.668      21.031       9.688    1244.176       2.376      43.091       3.532        0.44     221555.  
        52.7        0.51      0.7891      0.0477      0.0306       1.587      20.001       8.905    1183.248       2.260      39.609       3.413        0.44     222058.  
        55.5        0.53      0.7990      0.0434      0.0289       1.500      18.906       8.097    1118.482       2.136      36.014       3.283        0.44     222586.  
        58.3        0.56      0.8050      0.0390      0.0271       1.404      17.693       7.271    1046.714       1.999      32.341       3.151        0.44     223140.  
        61.1        0.59      0.8068      0.0345      0.0250       1.297      16.351       6.428     967.279       1.847      28.592       3.014        0.44     223720.  
        63.8        0.61      0.8033      0.0299      0.0228       1.180      14.875       5.569     879.963       1.681      24.770       2.870        0.44     224326.  
        66.6        0.64      0.7925      0.0252      0.0203       1.052      13.260       4.694     784.434       1.498      20.877       2.714        0.45     224956.  
        69.4        0.67      0.7708      0.0204      0.0176       0.913      11.502       3.802     680.471       1.300      16.911       2.534        0.45     225611.  
        72.2        0.69      0.7285      0.0155      0.0147       0.763       9.623       2.890     569.256       1.087      12.856       2.303        0.45     226291.  
        74.9        0.72      0.6395      0.0105      0.0118       0.610       7.689       1.952     454.856       0.869       8.684       1.947        0.45     226996.  
        77.7        0.75      0.4369      0.0053      0.0090       0.468       5.894       0.986     348.694       0.666       4.385       1.282        0.45     227725.  
        80.5        0.77     -0.0053      0.0000      0.0067       0.346       4.365      -0.009     258.236       0.493      -0.038      -0.015        0.45     228478.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       6000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1032      0.0369       3.301      34.670      27.732    2461.268       3.917     123.351       5.110        0.52     260525.  
         3.3        0.03      0.0723      0.1023      0.0377       3.380      35.509      27.492    2520.793       4.012     122.283       4.947        0.52     260542.  
         6.7        0.05      0.1400      0.1011      0.0385       3.450      36.239      27.173    2572.607       4.094     120.864       4.791        0.52     260592.  
        10.0        0.08      0.2035      0.0997      0.0392       3.509      36.859      26.779    2616.608       4.164     119.114       4.642        0.52     260675.  
        13.3        0.11      0.2629      0.0980      0.0397       3.559      37.384      26.323    2653.924       4.224     117.083       4.499        0.52     260792.  
        16.7        0.13      0.3186      0.0961      0.0402       3.599      37.808      25.805    2684.006       4.272     114.780       4.361        0.52     260942.  
        20.0        0.16      0.3707      0.0939      0.0405       3.629      38.124      25.228    2706.467       4.307     112.216       4.228        0.52     261125.  
        23.3        0.19      0.4194      0.0915      0.0407       3.648      38.324      24.593    2720.608       4.330     109.389       4.100        0.52     261341.  
        26.7        0.21      0.4649      0.0890      0.0408       3.656      38.402      23.902    2726.176       4.339     106.314       3.977        0.52     261590.  
        30.0        0.24      0.5073      0.0862      0.0408       3.651      38.354      23.156    2722.759       4.333     102.996       3.857        0.53     261873.  
        33.3        0.27      0.5468      0.0832      0.0406       3.634      38.170      22.355    2709.693       4.312      99.434       3.742        0.53     262188.  
        36.7        0.29      0.5835      0.0800      0.0402       3.602      37.838      21.498    2686.130       4.275      95.624       3.630        0.53     262536.  
        40.0        0.32      0.6175      0.0766      0.0397       3.555      37.343      20.584    2651.016       4.219      91.558       3.522        0.53     262916.  
        43.3        0.35      0.6491      0.0730      0.0390       3.491      36.670      19.612    2603.202       4.143      87.234       3.417        0.53     263329.  
        46.7        0.37      0.6783      0.0692      0.0381       3.411      35.828      18.594    2543.463       4.048      82.707       3.316        0.53     263774.  
        50.0        0.40      0.7053      0.0653      0.0370       3.317      34.847      17.550    2473.772       3.937      78.061       3.218        0.53     264251.  
        53.3        0.43      0.7301      0.0613      0.0358       3.210      33.716      16.479    2393.550       3.809      73.297       3.123        0.53     264761.  
        56.7        0.45      0.7526      0.0573      0.0345       3.088      32.435      15.381    2302.557       3.664      68.415       3.030        0.53     265302.  
        60.0        0.48      0.7726      0.0531      0.0330       2.952      31.011      14.257    2201.516       3.504      63.415       2.937        0.53     265875.  
        63.3        0.51      0.7883      0.0488      0.0314       2.807      29.489      13.105    2093.448       3.332      58.291       2.839        0.53     266479.  
        66.7        0.53      0.7985      0.0444      0.0296       2.653      27.869      11.919    1978.433       3.149      53.015       2.732        0.53     267114.  
        70.0        0.56      0.8050      0.0399      0.0277       2.482      26.074      10.706    1850.975       2.946      47.621       2.623        0.53     267780.  
        73.3        0.59      0.8073      0.0352      0.0256       2.293      24.086       9.468    1709.887       2.721      42.112       2.511        0.53     268477.  
        76.7        0.61      0.8044      0.0305      0.0233       2.085      21.903       8.205    1554.881       2.475      36.495       2.393        0.53     269205.  
        80.0        0.64      0.7942      0.0257      0.0207       1.858      19.515       6.917    1385.345       2.205      30.769       2.265        0.53     269962.  
        83.3        0.67      0.7734      0.0209      0.0180       1.611      16.918       5.606    1201.042       1.911      24.935       2.117        0.54     270750.  
        86.7        0.69      0.7318      0.0159      0.0150       1.346      14.139       4.263    1003.768       1.597      18.960       1.926        0.54     271567.  
        90.0        0.72      0.6434      0.0107      0.0120       1.074      11.285       2.880     801.142       1.275      12.812       1.631        0.54     272414.  
        93.3        0.75      0.4404      0.0054      0.0092       0.821       8.629       1.454     612.548       0.975       6.466       1.076        0.54     273290.  
        96.7        0.77     -0.0062     -0.0001      0.0067       0.604       6.348      -0.014     450.638       0.717      -0.064      -0.015        0.54     274195.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       7000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1055      0.0387       5.504      49.554      38.590    4104.167       5.599     171.650       4.265        0.61     303946.  
         3.9        0.03      0.0706      0.1052      0.0398       5.663      50.986      38.452    4222.788       5.760     171.033       4.130        0.61     303965.  
         7.8        0.05      0.1368      0.1042      0.0407       5.787      52.100      38.097    4315.052       5.886     169.458       4.005        0.61     304024.  
        11.7        0.08      0.1991      0.1028      0.0414       5.884      52.979      37.583    4387.829       5.986     167.170       3.885        0.61     304122.  
        15.6        0.11      0.2576      0.1011      0.0419       5.963      53.692      36.957    4446.884       6.066     164.384       3.769        0.61     304258.  
        19.5        0.13      0.3143      0.0991      0.0421       5.989      53.927      36.232    4466.319       6.093     161.160       3.679        0.61     304434.  
        23.4        0.16      0.3660      0.0969      0.0424       6.034      54.328      35.420    4499.594       6.138     157.546       3.570        0.61     304648.  
        27.3        0.19      0.4144      0.0944      0.0426       6.060      54.562      34.525    4518.940       6.164     153.567       3.465        0.61     304902.  
        31.2        0.21      0.4598      0.0918      0.0427       6.066      54.618      33.551    4523.546       6.171     149.233       3.364        0.61     305194.  
        35.1        0.24      0.5030      0.0889      0.0425       6.043      54.405      32.499    4505.930       6.147     144.556       3.271        0.61     305525.  
