         9x8E-3                   (9x8E-3.dat)                                                                                                                            
         v2020-0506                                                                                                                                                       
         Simulation Date: 05/11/2020                                                                                                                                      
                                                                                                                                                                          
         POLARS WERE GENERATED USING:  TAIR (DEFAULT, BATCH)                                                                                                              
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
         Mach (at prop tip)                                                                                                                                               
         Reyn (at 75% of span)                                                                                                                                            
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
         6.4        0.25      0.3694      0.1955      0.1329       0.017       0.358       0.368      12.710       0.040       1.636      13.124        0.11      31905.  
         7.3        0.29      0.4093      0.1909      0.1339       0.017       0.361       0.359      12.804       0.041       1.598      12.723        0.11      31959.  
         8.3        0.32      0.4462      0.1858      0.1344       0.017       0.362       0.349      12.857       0.041       1.555      12.329        0.11      32021.  
         9.2        0.36      0.4800      0.1800      0.1345       0.017       0.363       0.339      12.868       0.041       1.506      11.937        0.11      32091.  
        10.1        0.39      0.5109      0.1737      0.1342       0.017       0.362       0.327      12.832       0.041       1.453      11.549        0.11      32167.  
        11.0        0.43      0.5390      0.1665      0.1330       0.017       0.358       0.313      12.721       0.040       1.393      11.169        0.11      32250.  
        11.9        0.47      0.5646      0.1585      0.1309       0.017       0.353       0.298      12.521       0.040       1.326      10.800        0.11      32340.  
        12.8        0.50      0.5875      0.1502      0.1284       0.016       0.346       0.282      12.279       0.039       1.256      10.434        0.11      32438.  
        13.8        0.54      0.6075      0.1416      0.1255       0.016       0.338       0.266      12.000       0.038       1.185      10.071        0.11      32542.  
        14.7        0.57      0.6246      0.1329      0.1221       0.016       0.329       0.250      11.679       0.037       1.112       9.707        0.11      32653.  
        15.6        0.61      0.6393      0.1239      0.1182       0.015       0.318       0.233      11.304       0.036       1.037       9.352        0.11      32770.  
        16.5        0.65      0.6541      0.1148      0.1133       0.015       0.305       0.216      10.835       0.034       0.960       9.036        0.11      32895.  
        17.4        0.68      0.6664      0.1054      0.1078       0.014       0.290       0.198      10.311       0.033       0.882       8.721        0.11      33026.  
        18.3        0.72      0.6754      0.0958      0.1018       0.013       0.274       0.180       9.734       0.031       0.802       8.398        0.11      33163.  
        19.3        0.75      0.6808      0.0860      0.0952       0.012       0.256       0.162       9.104       0.029       0.720       8.062        0.11      33307.  
        20.2        0.79      0.6817      0.0760      0.0880       0.011       0.237       0.143       8.417       0.027       0.636       7.706        0.11      33457.  
        21.1        0.83      0.6770      0.0658      0.0802       0.010       0.216       0.124       7.671       0.024       0.551       7.320        0.11      33614.  
        22.0        0.86      0.6647      0.0554      0.0718       0.009       0.193       0.104       6.863       0.022       0.463       6.887        0.11      33777.  
        22.9        0.90      0.6402      0.0448      0.0627       0.008       0.169       0.084       5.998       0.019       0.375       6.368        0.11      33946.  
        23.8        0.93      0.5948      0.0339      0.0531       0.007       0.143       0.064       5.083       0.016       0.284       5.689        0.11      34120.  
        24.8        0.97      0.5118      0.0228      0.0431       0.006       0.116       0.043       4.126       0.013       0.191       4.714        0.11      34301.  
        25.7        1.00      0.3541      0.0115      0.0326       0.004       0.088       0.022       3.118       0.010       0.096       3.145        0.11      34488.  
        26.6        1.04     -0.0004      0.0000      0.0215       0.003       0.058       0.000       2.056       0.007       0.000      -0.003        0.11      34680.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       4000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.2126      0.1164       0.035       0.558       0.711      26.395       0.063       3.163      12.219        0.14      42300.  
         1.2        0.04      0.0635      0.2117      0.1195       0.036       0.573       0.708      27.099       0.065       3.149      11.848        0.14      42305.  
         2.4        0.07      0.1232      0.2103      0.1225       0.037       0.587       0.703      27.779       0.066       3.129      11.485        0.14      42320.  
         3.7        0.11      0.1791      0.2085      0.1253       0.038       0.600       0.697      28.408       0.068       3.102      11.134        0.14      42344.  
         4.9        0.14      0.2315      0.2062      0.1278       0.039       0.612       0.689      28.971       0.069       3.067      10.794        0.14      42378.  
         6.1        0.18      0.2806      0.2033      0.1299       0.040       0.622       0.680      29.457       0.070       3.023      10.466        0.14      42422.  
         7.3        0.22      0.3265      0.1998      0.1317       0.040       0.631       0.668      29.855       0.071       2.972      10.150        0.14      42476.  
         8.6        0.25      0.3694      0.1958      0.1331       0.040       0.638       0.655      30.171       0.072       2.912       9.841        0.14      42539.  
         9.8        0.29      0.4093      0.1912      0.1341       0.041       0.642       0.639      30.396       0.073       2.844       9.541        0.14      42613.  
        11.0        0.32      0.4462      0.1861      0.1347       0.041       0.645       0.622      30.525       0.073       2.768       9.245        0.14      42695.  
        12.2        0.36      0.4800      0.1803      0.1348       0.041       0.646       0.603      30.559       0.073       2.682       8.951        0.14      42787.  
        13.5        0.39      0.5108      0.1740      0.1344       0.041       0.644       0.582      30.468       0.073       2.588       8.660        0.14      42889.  
        14.7        0.43      0.5389      0.1668      0.1332       0.041       0.638       0.558      30.204       0.072       2.481       8.375        0.14      43000.  
        15.9        0.47      0.5645      0.1587      0.1311       0.040       0.628       0.531      29.729       0.071       2.361       8.099        0.14      43121.  
        17.1        0.50      0.5874      0.1504      0.1286       0.039       0.616       0.503      29.157       0.070       2.237       7.825        0.14      43250.  
        18.3        0.54      0.6074      0.1419      0.1257       0.038       0.602       0.474      28.492       0.068       2.110       7.552        0.14      43389.  
        19.6        0.57      0.6245      0.1331      0.1223       0.037       0.586       0.445      27.729       0.066       1.980       7.280        0.15      43537.  
        20.8        0.61      0.6393      0.1241      0.1184       0.036       0.567       0.415      26.841       0.064       1.846       7.013        0.15      43694.  
        22.0        0.65      0.6541      0.1149      0.1135       0.034       0.544       0.384      25.724       0.061       1.710       6.777        0.15      43860.  
        23.2        0.68      0.6664      0.1055      0.1080       0.033       0.517       0.353      24.475       0.058       1.570       6.541        0.15      44034.  
        24.5        0.72      0.6755      0.0960      0.1019       0.031       0.488       0.321      23.106       0.055       1.427       6.299        0.15      44218.  
        25.7        0.75      0.6809      0.0862      0.0953       0.029       0.457       0.288      21.610       0.052       1.282       6.047        0.15      44410.  
        26.9        0.79      0.6819      0.0761      0.0881       0.027       0.422       0.255      19.976       0.048       1.132       5.780        0.15      44610.  
        28.1        0.83      0.6772      0.0659      0.0803       0.024       0.385       0.220      18.202       0.043       0.980       5.491        0.15      44819.  
        29.4        0.86      0.6648      0.0555      0.0718       0.022       0.344       0.185      16.282       0.039       0.825       5.166        0.15      45036.  
        30.6        0.90      0.6404      0.0448      0.0628       0.019       0.301       0.150      14.233       0.034       0.667       4.777        0.15      45261.  
        31.8        0.93      0.5949      0.0339      0.0532       0.016       0.255       0.113      12.057       0.029       0.505       4.267        0.15      45494.  
        33.0        0.97      0.5115      0.0228      0.0431       0.013       0.207       0.076       9.779       0.023       0.339       3.533        0.15      45735.  
        34.2        1.00      0.3535      0.0115      0.0326       0.010       0.156       0.038       7.386       0.018       0.171       2.355        0.15      45984.  
        35.5        1.04     -0.0012      0.0000      0.0215       0.007       0.103       0.000       4.874       0.012       0.000      -0.008        0.15      46240.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       5000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.2128      0.1165       0.069       0.872       1.112      51.601       0.099       4.946       9.773        0.18      52875.  
         1.5        0.04      0.0635      0.2119      0.1197       0.071       0.896       1.107      52.987       0.101       4.924       9.476        0.18      52881.  
         3.1        0.07      0.1232      0.2106      0.1227       0.073       0.918       1.100      54.328       0.104       4.894       9.186        0.18      52899.  
         4.6        0.11      0.1791      0.2088      0.1255       0.075       0.939       1.091      55.572       0.106       4.853       8.905        0.18      52930.  
         6.1        0.14      0.2315      0.2065      0.1280       0.076       0.958       1.079      56.684       0.108       4.799       8.633        0.18      52973.  
         7.6        0.18      0.2806      0.2036      0.1302       0.077       0.974       1.064      57.636       0.110       4.731       8.371        0.18      53028.  
         9.2        0.22      0.3265      0.2001      0.1320       0.078       0.988       1.046      58.426       0.112       4.651       8.117        0.18      53095.  
        10.7        0.25      0.3694      0.1961      0.1334       0.079       0.998       1.025      59.049       0.113       4.558       7.871        0.18      53174.  
        12.2        0.29      0.4092      0.1916      0.1344       0.080       1.006       1.001      59.492       0.114       4.452       7.631        0.18      53266.  
        13.8        0.32      0.4461      0.1864      0.1349       0.080       1.010       0.974      59.747       0.114       4.332       7.394        0.18      53369.  
        15.3        0.36      0.4799      0.1807      0.1351       0.080       1.011       0.944      59.813       0.114       4.199       7.159        0.18      53484.  
        16.8        0.39      0.5107      0.1743      0.1347       0.080       1.008       0.911      59.636       0.114       4.051       6.926        0.18      53612.  
        18.3        0.43      0.5389      0.1671      0.1335       0.079       0.999       0.873      59.116       0.113       3.884       6.699        0.18      53750.  
        19.9        0.47      0.5645      0.1590      0.1314       0.078       0.984       0.831      58.187       0.111       3.696       6.478        0.18      53901.  
        21.4        0.50      0.5874      0.1507      0.1289       0.077       0.965       0.787      57.068       0.109       3.503       6.258        0.18      54063.  
        22.9        0.54      0.6074      0.1421      0.1259       0.075       0.943       0.743      55.765       0.106       3.303       6.040        0.18      54237.  
        24.5        0.57      0.6245      0.1333      0.1226       0.073       0.917       0.697      54.271       0.104       3.099       5.823        0.18      54422.  
        26.0        0.61      0.6393      0.1243      0.1186       0.070       0.888       0.650      52.521       0.100       2.889       5.610        0.18      54618.  
        27.5        0.65      0.6542      0.1151      0.1137       0.067       0.851       0.602      50.333       0.096       2.676       5.422        0.18      54825.  
        29.1        0.68      0.6665      0.1057      0.1082       0.064       0.810       0.553      47.893       0.091       2.458       5.233        0.18      55044.  
        30.6        0.72      0.6756      0.0961      0.1021       0.061       0.764       0.502      45.211       0.086       2.234       5.039        0.18      55273.  
        32.1        0.75      0.6811      0.0863      0.0955       0.057       0.715       0.451      42.274       0.081       2.006       4.838        0.18      55513.  
        33.6        0.79      0.6820      0.0763      0.0883       0.052       0.661       0.398      39.077       0.075       1.772       4.625        0.18      55763.  
        35.2        0.83      0.6774      0.0660      0.0804       0.048       0.602       0.345      35.612       0.068       1.534       4.393        0.18      56024.  
        36.7        0.86      0.6651      0.0556      0.0719       0.043       0.539       0.290      31.857       0.061       1.291       4.134        0.19      56296.  
        38.2        0.90      0.6406      0.0449      0.0629       0.037       0.471       0.235      27.834       0.053       1.043       3.823        0.19      56577.  
        39.8        0.93      0.5953      0.0340      0.0533       0.032       0.399       0.178      23.585       0.045       0.790       3.415        0.19      56869.  
        41.3        0.97      0.5123      0.0229      0.0432       0.026       0.324       0.119      19.141       0.037       0.531       2.830        0.19      57170.  
        42.8        1.00      0.3538      0.0115      0.0326       0.019       0.244       0.060      14.447       0.028       0.267       1.885        0.19      57481.  
        44.3        1.04     -0.0017      0.0000      0.0215       0.013       0.161       0.000       9.519       0.018      -0.001      -0.009        0.19      57802.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       6000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.2124      0.1165       0.119       1.255       1.598      89.109       0.142       7.109       8.135        0.21      63450.  
         1.8        0.04      0.0635      0.2115      0.1196       0.123       1.290       1.592      91.543       0.146       7.079       7.886        0.21      63457.  
         3.7        0.07      0.1231      0.2103      0.1227       0.126       1.323       1.582      93.903       0.149       7.038       7.643        0.21      63479.  
         5.5        0.11      0.1790      0.2086      0.1256       0.129       1.354       1.570      96.095       0.153       6.981       7.408        0.21      63516.  
         7.3        0.14      0.2314      0.2063      0.1282       0.131       1.381       1.552      98.054       0.156       6.905       7.181        0.21      63568.  
         9.2        0.18      0.2804      0.2035      0.1303       0.134       1.405       1.531      99.727       0.159       6.810       6.963        0.21      63634.  
        11.0        0.22      0.3263      0.2001      0.1322       0.136       1.424       1.505     101.113       0.161       6.695       6.752        0.21      63715.  
        12.9        0.25      0.3692      0.1960      0.1336       0.137       1.439       1.475     102.185       0.163       6.561       6.547        0.21      63810.  
        14.7        0.29      0.4090      0.1915      0.1346       0.138       1.450       1.441     102.963       0.164       6.409       6.347        0.22      63920.  
        16.5        0.32      0.4459      0.1864      0.1352       0.139       1.457       1.402     103.405       0.165       6.238       6.151        0.22      64045.  
        18.4        0.36      0.4798      0.1807      0.1353       0.139       1.458       1.359     103.512       0.165       6.046       5.956        0.22      64183.  
        20.2        0.40      0.5106      0.1743      0.1349       0.138       1.454       1.311     103.200       0.164       5.833       5.763        0.22      64336.  
        22.0        0.43      0.5388      0.1671      0.1337       0.137       1.441       1.257     102.319       0.163       5.593       5.574        0.22      64503.  
        23.9        0.47      0.5644      0.1591      0.1316       0.135       1.419       1.197     100.706       0.160       5.324       5.390        0.22      64684.  
        25.7        0.50      0.5873      0.1507      0.1291       0.132       1.391       1.134      98.737       0.157       5.043       5.208        0.22      64880.  
        27.6        0.54      0.6074      0.1421      0.1261       0.129       1.359       1.069      96.459       0.154       4.756       5.027        0.22      65088.  
        29.4        0.57      0.6246      0.1333      0.1227       0.126       1.322       1.003      93.855       0.149       4.461       4.846        0.22      65311.  
        31.2        0.61      0.6393      0.1243      0.1187       0.122       1.279       0.935      90.825       0.145       4.158       4.669        0.22      65547.  
        33.1        0.65      0.6540      0.1150      0.1138       0.117       1.226       0.866      87.034       0.139       3.850       4.511        0.22      65796.  
        34.9        0.68      0.6664      0.1056      0.1082       0.111       1.166       0.795      82.803       0.132       3.536       4.354        0.22      66059.  
        36.7        0.72      0.6755      0.0961      0.1022       0.105       1.101       0.723      78.171       0.124       3.215       4.193        0.22      66335.  
        38.6        0.75      0.6810      0.0862      0.0955       0.098       1.029       0.649      73.082       0.116       2.885       4.026        0.22      66623.  
        40.4        0.79      0.6820      0.0762      0.0883       0.091       0.952       0.573      67.553       0.108       2.550       3.849        0.22      66925.  
        42.3        0.83      0.6997      0.0664      0.0784       0.080       0.845       0.500      60.017       0.096       2.223       3.777        0.22      67239.  
        44.1        0.86      0.6878      0.0559      0.0701       0.072       0.756       0.421      53.652       0.085       1.872       3.558        0.22      67565.  
        45.9        0.90      0.6630      0.0452      0.0613       0.063       0.660       0.340      46.872       0.075       1.513       3.293        0.22      67904.  
        47.8        0.93      0.6166      0.0343      0.0519       0.053       0.559       0.258      39.709       0.063       1.147       2.944        0.22      68254.  
        49.6        0.97      0.5301      0.0230      0.0421       0.043       0.454       0.173      32.207       0.051       0.770       2.438        0.22      68617.  
        51.4        1.01      0.3657      0.0115      0.0317       0.033       0.342       0.087      24.260       0.039       0.386       1.621        0.22      68991.  
        53.3        1.04     -0.0013      0.0000      0.0206       0.021       0.221       0.000      15.724       0.025      -0.001      -0.006        0.23      69377.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       7000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.2108      0.1123       0.183       1.647       2.158     136.431       0.186       9.601       7.176        0.25      74025.  
         2.1        0.04      0.0654      0.2101      0.1155       0.188       1.695       2.152     140.369       0.191       9.571       6.953        0.25      74033.  
         4.3        0.07      0.1266      0.2092      0.1187       0.193       1.742       2.142     144.249       0.197       9.527       6.735        0.25      74059.  
         6.4        0.11      0.1840      0.2078      0.1218       0.198       1.786       2.128     147.930       0.202       9.465       6.525        0.25      74102.  
         8.6        0.14      0.2378      0.2058      0.1245       0.203       1.826       2.108     151.227       0.206       9.376       6.323        0.25      74163.  
        10.7        0.18      0.2881      0.2033      0.1268       0.207       1.860       2.082     154.071       0.210       9.259       6.128        0.25      74240.  
        12.9        0.22      0.3352      0.2000      0.1287       0.210       1.888       2.049     156.390       0.213       9.113       5.942        0.25      74334.  
        15.0        0.25      0.3791      0.1962      0.1302       0.212       1.910       2.010     158.222       0.216       8.939       5.761        0.25      74446.  
        17.2        0.29      0.4199      0.1918      0.1314       0.214       1.927       1.965     159.598       0.218       8.739       5.583        0.25      74574.  
        19.3        0.32      0.4576      0.1868      0.1321       0.215       1.938       1.913     160.480       0.219       8.510       5.408        0.25      74719.  
        21.4        0.36      0.4920      0.1812      0.1324       0.216       1.942       1.856     160.823       0.219       8.254       5.234        0.25      74881.  
