         7x4.1SF                  (7x41SF.dat)                                                                                                                            
         v2020-0506                                                                                                                                                       
         Simulation Date: 09/24/2020                                                                                                                                      
                                                                                                                                                                          
         POLARS WERE GENERATED USING:  TAIR (DEFAULT, BATCH)                                                                                                              
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
         Mach (at prop tip)                                                                                                                                               
         Reyn (at 75% of span)                                                                                                                                            
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
         5.0        0.75      0.5956      0.0260      0.0328       0.000       0.003       0.002       0.033       0.000       0.009      27.252        0.03       6341.  
         5.2        0.78      0.5244      0.0195      0.0291       0.000       0.002       0.001       0.029       0.000       0.007      23.071        0.03       6365.  
         5.4        0.81      0.4190      0.0131      0.0254       0.000       0.002       0.001       0.026       0.000       0.004      17.750        0.03       6390.  
         5.6        0.84      0.2571      0.0066      0.0215       0.000       0.002       0.001       0.022       0.000       0.002      10.504        0.03       6415.  
         5.8        0.87      0.0072      0.0001      0.0177       0.000       0.002       0.000       0.018       0.000       0.000       0.283        0.03       6442.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       2000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1323      0.0626       0.001       0.021       0.040       0.505       0.002       0.180      36.380        0.06      12082.  
         0.4        0.03      0.0644      0.1312      0.0636       0.001       0.022       0.040       0.513       0.002       0.179      35.492        0.06      12083.  
         0.8        0.06      0.1256      0.1299      0.0646       0.001       0.022       0.040       0.521       0.002       0.177      34.608        0.06      12086.  
         1.2        0.09      0.1837      0.1284      0.0655       0.001       0.022       0.039       0.528       0.003       0.175      33.741        0.06      12091.  
         1.7        0.12      0.2380      0.1264      0.0663       0.001       0.023       0.039       0.535       0.003       0.172      32.786        0.06      12099.  
         2.1        0.16      0.2895      0.1243      0.0670       0.001       0.023       0.038       0.541       0.003       0.169      31.895        0.06      12108.  
         2.5        0.19      0.3371      0.1217      0.0677       0.001       0.023       0.037       0.546       0.003       0.166      30.955        0.06      12120.  
         2.9        0.22      0.3819      0.1189      0.0681       0.001       0.023       0.036       0.549       0.003       0.162      30.055        0.06      12134.  
         3.3        0.25      0.4235      0.1154      0.0681       0.001       0.023       0.035       0.549       0.003       0.157      29.163        0.06      12150.  
         3.7        0.28      0.4620      0.1112      0.0677       0.001       0.023       0.034       0.546       0.003       0.151      28.284        0.06      12167.  
         4.1        0.31      0.4976      0.1069      0.0671       0.001       0.023       0.033       0.541       0.003       0.145      27.415        0.06      12187.  
         4.6        0.34      0.5308      0.1027      0.0664       0.001       0.023       0.031       0.536       0.003       0.140      26.583        0.06      12210.  
         5.0        0.37      0.5619      0.0986      0.0658       0.001       0.022       0.030       0.530       0.003       0.134      25.797        0.06      12234.  
         5.4        0.41      0.5899      0.0939      0.0646       0.001       0.022       0.029       0.521       0.002       0.128      25.000        0.06      12260.  
         5.8        0.44      0.6153      0.0893      0.0634       0.001       0.022       0.027       0.512       0.002       0.121      24.212        0.06      12288.  
         6.2        0.47      0.6389      0.0844      0.0619       0.001       0.021       0.026       0.499       0.002       0.115      23.466        0.06      12318.  
         6.6        0.50      0.6599      0.0796      0.0603       0.001       0.021       0.024       0.486       0.002       0.108      22.721        0.06      12350.  
         7.0        0.53      0.6781      0.0746      0.0584       0.001       0.020       0.023       0.471       0.002       0.102      21.976        0.06      12385.  
         7.5        0.56      0.6923      0.0691      0.0561       0.001       0.019       0.021       0.453       0.002       0.094      21.190        0.06      12421.  
         7.9        0.59      0.7037      0.0637      0.0537       0.001       0.018       0.019       0.433       0.002       0.087      20.405        0.06      12459.  
         8.3        0.62      0.7062      0.0578      0.0511       0.001       0.017       0.018       0.412       0.002       0.079      19.454        0.06      12499.  
         8.7        0.66      0.7026      0.0517      0.0482       0.001       0.016       0.016       0.389       0.002       0.070      18.433        0.06      12541.  
         9.1        0.69      0.6924      0.0455      0.0452       0.000       0.015       0.014       0.364       0.002       0.062      17.339        0.06      12585.  
         9.5        0.72      0.6734      0.0392      0.0418       0.000       0.014       0.012       0.337       0.002       0.053      16.131        0.06      12631.  
         9.9        0.75      0.6437      0.0329      0.0383       0.000       0.013       0.010       0.309       0.001       0.045      14.777        0.06      12678.  
        10.4        0.78      0.5972      0.0263      0.0344       0.000       0.012       0.008       0.278       0.001       0.036      13.160        0.06      12728.  
        10.8        0.81      0.5290      0.0199      0.0306       0.000       0.010       0.006       0.247       0.001       0.027      11.210        0.06      12779.  
        11.2        0.84      0.4218      0.0132      0.0264       0.000       0.009       0.004       0.213       0.001       0.018       8.607        0.06      12832.  
        11.6        0.87      0.2605      0.0067      0.0224       0.000       0.008       0.002       0.180       0.001       0.009       5.126        0.06      12887.  
        12.0        0.91      0.0033      0.0001      0.0184       0.000       0.006       0.000       0.148       0.001       0.000       0.064        0.06      12944.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       3000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1326      0.0612       0.002       0.047       0.091       1.666       0.005       0.406      24.837        0.08      18123.  
         0.6        0.03      0.0680      0.1313      0.0620       0.002       0.048       0.090       1.689       0.005       0.402      24.277        0.08      18124.  
         1.3        0.06      0.1327      0.1299      0.0629       0.002       0.048       0.089       1.712       0.005       0.398      23.687        0.08      18129.  
         1.9        0.10      0.1938      0.1282      0.0638       0.002       0.049       0.088       1.736       0.006       0.393      23.068        0.08      18138.  
         2.6        0.13      0.2512      0.1263      0.0646       0.002       0.050       0.087       1.759       0.006       0.387      22.423        0.08      18150.  
         3.2        0.16      0.3045      0.1243      0.0656       0.002       0.050       0.086       1.784       0.006       0.381      21.746        0.08      18165.  
         3.8        0.19      0.3535      0.1219      0.0664       0.002       0.051       0.084       1.809       0.006       0.373      21.043        0.08      18183.  
         4.5        0.22      0.3989      0.1192      0.0672       0.002       0.052       0.082       1.828       0.006       0.365      20.351        0.08      18205.  
         5.1        0.26      0.4407      0.1157      0.0675       0.002       0.052       0.080       1.837       0.006       0.354      19.670        0.08      18230.  
         5.7        0.29      0.4790      0.1118      0.0675       0.002       0.052       0.077       1.836       0.006       0.342      19.008        0.08      18259.  
         6.4        0.32      0.5144      0.1077      0.0672       0.002       0.052       0.074       1.830       0.006       0.330      18.371        0.08      18290.  
         7.0        0.35      0.5434      0.1021      0.0664       0.002       0.051       0.070       1.808       0.006       0.313      17.642        0.08      18325.  
         7.7        0.39      0.5726      0.0973      0.0655       0.002       0.050       0.067       1.782       0.006       0.298      17.041        0.08      18364.  
         8.3        0.42      0.6009      0.0926      0.0644       0.002       0.049       0.064       1.752       0.006       0.284      16.507        0.08      18405.  
         8.9        0.45      0.6256      0.0873      0.0627       0.002       0.048       0.060       1.708       0.005       0.267      15.957        0.08      18450.  
         9.6        0.48      0.6488      0.0824      0.0612       0.002       0.047       0.057       1.665       0.005       0.252      15.446        0.08      18498.  
        10.2        0.51      0.6695      0.0773      0.0594       0.002       0.046       0.053       1.616       0.005       0.237      14.943        0.08      18549.  
        10.9        0.55      0.6873      0.0721      0.0573       0.002       0.044       0.050       1.559       0.005       0.221      14.437        0.08      18603.  
        11.5        0.58      0.7005      0.0666      0.0550       0.002       0.042       0.046       1.496       0.005       0.204      13.898        0.08      18660.  
        12.1        0.61      0.7147      0.0625      0.0533       0.002       0.041       0.043       1.452       0.005       0.191      13.433        0.08      18721.  
        12.8        0.64      0.7087      0.0553      0.0501       0.002       0.038       0.038       1.365       0.004       0.169      12.655        0.09      18784.  
        13.4        0.67      0.7047      0.0495      0.0474       0.002       0.036       0.034       1.290       0.004       0.152      11.984        0.09      18851.  
        14.1        0.71      0.6941      0.0436      0.0444       0.002       0.034       0.030       1.208       0.004       0.134      11.267        0.09      18920.  
        14.7        0.74      0.6737      0.0375      0.0411       0.002       0.032       0.026       1.120       0.004       0.115      10.460        0.09      18993.  
        15.3        0.77      0.6425      0.0314      0.0377       0.001       0.029       0.022       1.025       0.003       0.096       9.561        0.09      19068.  
        16.0        0.80      0.5931      0.0251      0.0340       0.001       0.026       0.017       0.925       0.003       0.077       8.472        0.09      19146.  
        16.6        0.84      0.5203      0.0188      0.0302       0.001       0.023       0.013       0.821       0.003       0.058       7.147        0.09      19227.  
        17.2        0.87      0.4129      0.0125      0.0262       0.001       0.020       0.009       0.712       0.002       0.038       5.461        0.09      19311.  
        17.9        0.90      0.2514      0.0061      0.0219       0.001       0.017       0.004       0.597       0.002       0.019       3.207        0.09      19398.  
        18.5        0.93     -0.0132     -0.0002      0.0174       0.001       0.013       0.000       0.475       0.002      -0.001      -0.162        0.09      19487.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       4000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1312      0.0617       0.005       0.084       0.161       3.982       0.010       0.714      18.288        0.11      24164.  
         0.8        0.03      0.0639      0.1299      0.0624       0.005       0.085       0.159       4.028       0.010       0.707      17.894        0.11      24166.  
         1.6        0.06      0.1249      0.1283      0.0632       0.005       0.086       0.157       4.075       0.010       0.699      17.483        0.11      24172.  
         2.4        0.09      0.1828      0.1266      0.0639       0.006       0.087       0.155       4.121       0.010       0.689      17.057        0.11      24182.  
         3.3        0.12      0.2375      0.1247      0.0646       0.006       0.088       0.153       4.166       0.010       0.679      16.617        0.11      24196.  
         4.1        0.15      0.2888      0.1226      0.0652       0.006       0.089       0.150       4.209       0.010       0.667      16.164        0.11      24215.  
         4.9        0.18      0.3364      0.1201      0.0659       0.006       0.090       0.147       4.249       0.010       0.654      15.692        0.11      24238.  
         5.7        0.22      0.3808      0.1174      0.0663       0.006       0.090       0.144       4.279       0.010       0.639      15.225        0.11      24264.  
         6.5        0.25      0.4219      0.1141      0.0665       0.006       0.091       0.140       4.290       0.010       0.621      14.759        0.11      24295.  
         7.3        0.28      0.4597      0.1104      0.0664       0.006       0.091       0.135       4.286       0.010       0.601      14.294        0.11      24330.  
         8.2        0.31      0.4937      0.1062      0.0661       0.006       0.090       0.130       4.267       0.010       0.578      13.816        0.11      24368.  
         9.0        0.34      0.5259      0.1020      0.0656       0.006       0.089       0.125       4.233       0.010       0.555      13.380        0.11      24411.  
         9.8        0.37      0.5566      0.0979      0.0649       0.006       0.088       0.120       4.186       0.010       0.533      12.981        0.11      24458.  
        10.6        0.40      0.5851      0.0936      0.0639       0.006       0.087       0.115       4.123       0.010       0.509      12.595        0.11      24509.  
        11.4        0.43      0.6114      0.0890      0.0627       0.005       0.085       0.109       4.044       0.010       0.485      12.221        0.11      24563.  
        12.2        0.46      0.6354      0.0844      0.0612       0.005       0.083       0.103       3.951       0.009       0.459      11.855        0.11      24622.  
        13.0        0.49      0.6571      0.0796      0.0596       0.005       0.081       0.097       3.843       0.009       0.433      11.493        0.11      24684.  
        13.9        0.52      0.6765      0.0747      0.0577       0.005       0.079       0.091       3.721       0.009       0.406      11.136        0.11      24751.  
        14.7        0.55      0.6930      0.0696      0.0556       0.005       0.076       0.085       3.586       0.009       0.379      10.775        0.11      24821.  
        15.5        0.58      0.7054      0.0645      0.0534       0.005       0.073       0.079       3.444       0.008       0.351      10.390        0.11      24895.  
        16.3        0.61      0.7092      0.0587      0.0509       0.004       0.069       0.072       3.286       0.008       0.320       9.924        0.11      24973.  
        17.1        0.65      0.7068      0.0528      0.0482       0.004       0.066       0.065       3.113       0.007       0.288       9.419        0.11      25054.  
        17.9        0.68      0.6983      0.0468      0.0453       0.004       0.062       0.057       2.924       0.007       0.255       8.882        0.11      25139.  
        18.7        0.71      0.6813      0.0404      0.0420       0.004       0.057       0.049       2.708       0.006       0.220       8.289        0.11      25228.  
        19.6        0.74      0.6536      0.0339      0.0383       0.003       0.052       0.041       2.470       0.006       0.185       7.621        0.11      25320.  
        20.4        0.77      0.6108      0.0273      0.0343       0.003       0.047       0.033       2.215       0.005       0.149       6.838        0.11      25416.  
        21.2        0.80      0.5453      0.0205      0.0301       0.003       0.041       0.025       1.942       0.005       0.112       5.869        0.11      25516.  
        22.0        0.83      0.4450      0.0138      0.0256       0.002       0.035       0.017       1.655       0.004       0.075       4.612        0.11      25619.  
        22.8        0.86      0.2804      0.0068      0.0209       0.002       0.029       0.008       1.350       0.003       0.037       2.803        0.12      25725.  
        23.6        0.89     -0.0089     -0.0002      0.0160       0.001       0.022       0.000       1.034       0.002      -0.001      -0.086        0.12      25835.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       5000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1320      0.0621       0.010       0.132       0.252       7.827       0.015       1.123      14.629        0.14      30205.  
         1.0        0.03      0.0630      0.1308      0.0629       0.011       0.134       0.250       7.925       0.015       1.113      14.315        0.14      30207.  
         2.0        0.06      0.1231      0.1293      0.0636       0.011       0.136       0.247       8.017       0.015       1.100      13.992        0.14      30214.  
         3.0        0.09      0.1804      0.1275      0.0642       0.011       0.137       0.244       8.092       0.015       1.084      13.665        0.14      30227.  
         4.0        0.12      0.2344      0.1257      0.0650       0.011       0.138       0.240       8.190       0.016       1.070      13.316        0.14      30244.  
         5.0        0.15      0.2854      0.1233      0.0654       0.011       0.139       0.236       8.247       0.016       1.049      12.971        0.14      30267.  
         6.0        0.18      0.3328      0.1209      0.0660       0.011       0.141       0.231       8.320       0.016       1.028      12.603        0.14      30294.  
         7.0        0.21      0.3769      0.1182      0.0665       0.011       0.142       0.226       8.375       0.016       1.005      12.236        0.14      30327.  
         8.0        0.24      0.4180      0.1149      0.0666       0.011       0.142       0.220       8.390       0.016       0.977      11.873        0.14      30364.  
         9.0        0.27      0.4558      0.1111      0.0664       0.011       0.142       0.212       8.373       0.016       0.945      11.508        0.14      30406.  
        10.0        0.30      0.4908      0.1072      0.0661       0.011       0.141       0.205       8.336       0.016       0.912      11.154        0.14      30453.  
        11.0        0.33      0.5235      0.1031      0.0656       0.011       0.140       0.197       8.272       0.016       0.877      10.815        0.14      30505.  
        12.0        0.36      0.5542      0.0989      0.0649       0.011       0.138       0.189       8.177       0.016       0.841      10.494        0.14      30562.  
        13.0        0.39      0.5828      0.0946      0.0639       0.011       0.136       0.181       8.051       0.015       0.804      10.187        0.14      30623.  
        14.1        0.42      0.6092      0.0900      0.0627       0.011       0.133       0.172       7.896       0.015       0.766       9.888        0.14      30690.  
        15.1        0.45      0.6333      0.0853      0.0612       0.010       0.130       0.163       7.714       0.015       0.726       9.594        0.14      30761.  
        16.1        0.48      0.6552      0.0805      0.0595       0.010       0.127       0.154       7.505       0.014       0.685       9.305        0.14      30837.  
        17.1        0.51      0.6747      0.0756      0.0577       0.010       0.123       0.144       7.266       0.014       0.643       9.020        0.14      30917.  
        18.1        0.55      0.6919      0.0705      0.0555       0.009       0.118       0.135       6.998       0.013       0.599       8.736        0.14      31002.  
        19.1        0.58      0.7058      0.0652      0.0531       0.009       0.113       0.125       6.694       0.013       0.554       8.441        0.14      31092.  
        20.1        0.61      0.7121      0.0593      0.0504       0.009       0.107       0.113       6.352       0.012       0.504       8.091        0.14      31186.  
        21.1        0.64      0.7073      0.0527      0.0474       0.008       0.101       0.101       5.972       0.011       0.448       7.654        0.14      31285.  
        22.1        0.67      0.7131      0.0487      0.0455       0.008       0.097       0.093       5.733       0.011       0.414       7.366        0.14      31389.  
        23.1        0.70      0.6994      0.0422      0.0420       0.007       0.089       0.081       5.294       0.010       0.359       6.910        0.14      31497.  
        24.1        0.73      0.6763      0.0356      0.0382       0.006       0.081       0.068       4.817       0.009       0.303       6.404        0.14      31609.  
        25.1        0.76      0.6394      0.0288      0.0341       0.006       0.073       0.055       4.295       0.008       0.245       5.812        0.14      31725.  
        26.1        0.79      0.5808      0.0218      0.0296       0.005       0.063       0.042       3.724       0.007       0.185       5.077        0.14      31846.  
        27.1        0.82      0.4853      0.0146      0.0246       0.004       0.052       0.028       3.102       0.006       0.124       4.084        0.14      31972.  
        28.1        0.85      0.3182      0.0072      0.0193       0.003       0.041       0.014       2.430       0.005       0.062       2.583        0.14      32101.  
        29.1        0.88     -0.0159     -0.0003      0.0141       0.002       0.030       0.000       1.773       0.003      -0.002      -0.125        0.14      32234.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       6000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1323      0.0626       0.018       0.192       0.364      13.631       0.022       1.620      12.121        0.17      36245.  
         1.2        0.03      0.0612      0.1310      0.0633       0.018       0.194       0.361      13.783       0.022       1.605      11.871        0.17      36248.  
         2.4        0.06      0.1198      0.1295      0.0640       0.019       0.196       0.357      13.932       0.022       1.587      11.613        0.17      36257.  
         3.5        0.09      0.1755      0.1278      0.0646       0.019       0.198       0.352      14.075       0.022       1.566      11.342        0.17      36271.  
         4.7        0.12      0.2284      0.1260      0.0652       0.019       0.200       0.347      14.208       0.023       1.543      11.071        0.17      36291.  
         5.9        0.15      0.2783      0.1238      0.0658       0.019       0.202       0.341      14.327       0.023       1.516      10.793        0.17      36317.  
         7.1        0.18      0.3249      0.1214      0.0663       0.019       0.203       0.334      14.436       0.023       1.487      10.502        0.17      36348.  
         8.2        0.21      0.3686      0.1187      0.0666       0.019       0.204       0.327      14.511       0.023       1.453      10.212        0.17      36385.  
         9.4        0.24      0.4094      0.1154      0.0667       0.019       0.204       0.318      14.517       0.023       1.413       9.924        0.17      36428.  
        10.6        0.27      0.4471      0.1117      0.0665       0.019       0.204       0.308      14.480       0.023       1.368       9.633        0.17      36476.  
        11.8        0.30      0.4820      0.1079      0.0662       0.019       0.203       0.297      14.410       0.023       1.321       9.348        0.17      36530.  
        12.9        0.33      0.5146      0.1039      0.0657       0.019       0.201       0.286      14.297       0.023       1.272       9.072        0.17      36589.  
        14.1        0.35      0.5447      0.0994      0.0648       0.019       0.199       0.274      14.107       0.022       1.218       8.803        0.17      36654.  
        15.3        0.38      0.5734      0.0951      0.0638       0.019       0.196       0.262      13.887       0.022       1.165       8.554        0.17      36725.  
        16.5        0.41      0.6002      0.0906      0.0625       0.018       0.192       0.250      13.615       0.022       1.110       8.314        0.17      36801.  
        17.6        0.44      0.6249      0.0860      0.0611       0.018       0.187       0.237      13.301       0.021       1.054       8.079        0.17      36882.  
        18.8        0.47      0.6476      0.0814      0.0595       0.017       0.182       0.224      12.947       0.021       0.997       7.850        0.17      36969.  
        20.0        0.50      0.6683      0.0766      0.0576       0.017       0.177       0.211      12.552       0.020       0.939       7.624        0.17      37061.  
        21.2        0.53      0.6870      0.0718      0.0556       0.016       0.171       0.198      12.116       0.019       0.880       7.402        0.17      37159.  
        22.3        0.56      0.7035      0.0669      0.0534       0.016       0.164       0.184      11.630       0.019       0.819       7.181        0.17      37262.  
        23.5        0.59      0.7156      0.0616      0.0510       0.015       0.156       0.170      11.096       0.018       0.755       6.939        0.17      37370.  
        24.7        0.62      0.7174      0.0557      0.0482       0.014       0.148       0.153      10.499       0.017       0.682       6.625        0.17      37483.  
        25.9        0.65      0.7115      0.0494      0.0452       0.013       0.139       0.136       9.840       0.016       0.605       6.271        0.17      37602.  
        27.1        0.68      0.6934      0.0422      0.0414       0.012       0.127       0.116       9.023       0.014       0.517       5.847        0.17      37725.  
        28.2        0.71      0.6669      0.0355      0.0378       0.011       0.116       0.098       8.225       0.013       0.435       5.389        0.17      37854.  
        29.4        0.74      0.6250      0.0286      0.0338       0.010       0.104       0.079       7.369       0.012       0.350       4.848        0.17      37988.  
        30.6        0.77      0.5598      0.0216      0.0297       0.009       0.091       0.059       6.459       0.010       0.264       4.175        0.17      38126.  
        31.8        0.80      0.4573      0.0145      0.0253       0.007       0.078       0.040       5.504       0.009       0.177       3.285        0.17      38270.  
        32.9        0.83      0.2904      0.0073      0.0207       0.006       0.064       0.020       4.513       0.007       0.089       2.011        0.17      38418.  
        34.1        0.86     -0.0028     -0.0001      0.0161       0.005       0.049       0.000       3.497       0.006      -0.001      -0.019        0.17      38572.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       7000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.1322      0.0627       0.029       0.262       0.495      21.675       0.030       2.203      10.366        0.19      42286.  
         1.4        0.03      0.0607      0.1309      0.0634       0.029       0.265       0.491      21.910       0.030       2.182      10.155        0.19      42290.  
         2.7        0.06      0.1189      0.1294      0.0640       0.030       0.267       0.485      22.137       0.030       2.157       9.937        0.19      42299.  
         4.1        0.09      0.1743      0.1277      0.0646       0.030       0.270       0.479      22.351       0.030       2.129       9.714        0.19      42316.  
         5.5        0.12      0.2269      0.1258      0.0652       0.030       0.272       0.471      22.548       0.031       2.097       9.484        0.19      42339.  
         6.8        0.15      0.2766      0.1236      0.0657       0.030       0.274       0.463      22.724       0.031       2.061       9.249        0.19      42369.  
         8.2        0.18      0.3231      0.1212      0.0662       0.031       0.276       0.454      22.882       0.031       2.021       9.005        0.19      42405.  
         9.5        0.21      0.3667      0.1185      0.0665       0.031       0.278       0.444      22.986       0.031       1.975       8.760        0.19      42447.  
        10.9        0.24      0.4075      0.1151      0.0664       0.031       0.277       0.431      22.978       0.031       1.919       8.517        0.19      42496.  
        12.3        0.26      0.4453      0.1114      0.0662       0.031       0.276       0.418      22.895       0.031       1.857       8.273        0.20      42552.  
        13.6        0.29      0.4803      0.1076      0.0658       0.031       0.275       0.403      22.765       0.031       1.793       8.031        0.20      42614.  
