         9x4.4SFR                 (9x44SFR.dat)                                                                                                                           
         v2020-0506                                                                                                                                                       
         Simulation Date: 09/24/2020                                                                                                                                      
                                                                                                                                                                          
         POLARS WERE GENERATED USING:  TAIR (DEFAULT, BATCH)                                                                                                              
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
         Mach (at prop tip)                                                                                                                                               
         Reyn (at 75% of span)                                                                                                                                            
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
         4.5        0.18      0.3809      0.0451      0.0210       0.003       0.057       0.085       2.006       0.006       0.377      19.173        0.11      27422.  
         4.9        0.19      0.4069      0.0437      0.0208       0.003       0.056       0.082       1.986       0.006       0.366      18.778        0.11      27436.  
         5.4        0.21      0.4312      0.0421      0.0205       0.003       0.055       0.079       1.957       0.006       0.352      18.367        0.11      27452.  
         5.8        0.23      0.4533      0.0403      0.0201       0.003       0.054       0.076       1.918       0.006       0.337      17.927        0.11      27469.  
         6.2        0.24      0.4727      0.0382      0.0196       0.003       0.053       0.072       1.870       0.006       0.320      17.449        0.11      27488.  
         6.6        0.26      0.4891      0.0360      0.0190       0.002       0.051       0.068       1.813       0.006       0.301      16.928        0.11      27507.  
         7.0        0.27      0.5030      0.0336      0.0183       0.002       0.049       0.063       1.752       0.006       0.281      16.383        0.11      27528.  
         7.4        0.29      0.5137      0.0313      0.0176       0.002       0.048       0.059       1.688       0.005       0.262      15.802        0.11      27551.  
         7.8        0.31      0.5213      0.0288      0.0169       0.002       0.046       0.054       1.618       0.005       0.241      15.194        0.11      27574.  
         8.2        0.32      0.5257      0.0263      0.0161       0.002       0.043       0.050       1.543       0.005       0.220      14.554        0.11      27599.  
         8.7        0.34      0.5261      0.0238      0.0153       0.002       0.041       0.045       1.463       0.005       0.199      13.872        0.11      27625.  
         9.1        0.35      0.5215      0.0212      0.0144       0.002       0.039       0.040       1.376       0.004       0.177      13.126        0.11      27652.  
         9.5        0.37      0.5106      0.0185      0.0134       0.002       0.036       0.035       1.283       0.004       0.155      12.293        0.11      27680.  
         9.9        0.39      0.4901      0.0156      0.0123       0.002       0.033       0.029       1.179       0.004       0.131      11.308        0.11      27710.  
        10.3        0.40      0.4514      0.0124      0.0111       0.001       0.030       0.023       1.060       0.003       0.104       9.997        0.11      27741.  
        10.7        0.42      0.3966      0.0094      0.0099       0.001       0.027       0.018       0.949       0.003       0.079       8.446        0.11      27773.  
        11.1        0.43      0.3149      0.0063      0.0087       0.001       0.024       0.012       0.834       0.003       0.053       6.458        0.11      27806.  
        11.5        0.45      0.1923      0.0032      0.0075       0.001       0.020       0.006       0.714       0.002       0.027       3.804        0.11      27841.  
        11.9        0.47     -0.0006      0.0000      0.0061       0.001       0.017       0.000       0.588       0.002       0.000      -0.011        0.11      27877.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       4000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0563      0.0229       0.007       0.110       0.188       5.199       0.012       0.837      16.417        0.14      36459.  
         0.5        0.02      0.0391      0.0553      0.0227       0.007       0.109       0.185       5.157       0.012       0.823      16.272        0.14      36460.  
         1.1        0.03      0.0774      0.0543      0.0225       0.007       0.108       0.182       5.110       0.012       0.808      16.118        0.14      36463.  
         1.6        0.05      0.1149      0.0532      0.0223       0.007       0.107       0.178       5.058       0.012       0.791      15.955        0.14      36467.  
         2.2        0.06      0.1515      0.0520      0.0221       0.007       0.106       0.174       4.999       0.012       0.774      15.784        0.14      36473.  
         2.7        0.08      0.1873      0.0508      0.0218       0.007       0.104       0.170       4.936       0.012       0.755      15.607        0.14      36480.  
         3.3        0.10      0.2221      0.0495      0.0215       0.007       0.103       0.166       4.870       0.012       0.737      15.424        0.14      36490.  
         3.8        0.11      0.2560      0.0482      0.0212       0.006       0.101       0.161       4.802       0.011       0.717      15.233        0.14      36501.  
         4.4        0.13      0.2886      0.0469      0.0209       0.006       0.100       0.157       4.734       0.011       0.698      15.031        0.14      36513.  
         4.9        0.14      0.3201      0.0456      0.0206       0.006       0.099       0.152       4.665       0.011       0.678      14.816        0.14      36528.  
         5.5        0.16      0.3501      0.0442      0.0203       0.006       0.097       0.148       4.595       0.011       0.657      14.587        0.14      36544.  
         6.0        0.18      0.3787      0.0428      0.0200       0.006       0.096       0.143       4.524       0.011       0.636      14.341        0.14      36561.  
         6.6        0.19      0.4055      0.0413      0.0196       0.006       0.094       0.138       4.451       0.011       0.615      14.079        0.14      36581.  
         7.1        0.21      0.4305      0.0398      0.0193       0.006       0.092       0.133       4.374       0.010       0.592      13.795        0.14      36602.  
         7.7        0.22      0.4532      0.0382      0.0189       0.006       0.091       0.128       4.294       0.010       0.568      13.485        0.14      36625.  
         8.2        0.24      0.4722      0.0363      0.0185       0.006       0.089       0.121       4.199       0.010       0.540      13.114        0.14      36649.  
         8.8        0.26      0.4878      0.0341      0.0180       0.005       0.086       0.114       4.076       0.010       0.508      12.700        0.14      36675.  
         9.3        0.27      0.5005      0.0319      0.0174       0.005       0.083       0.107       3.940       0.009       0.474      12.265        0.14      36703.  
         9.9        0.29      0.5098      0.0295      0.0167       0.005       0.080       0.099       3.794       0.009       0.439      11.799        0.14      36733.  
        10.4        0.31      0.5157      0.0271      0.0160       0.005       0.077       0.091       3.637       0.009       0.403      11.308        0.14      36764.  
        11.0        0.32      0.5181      0.0247      0.0153       0.005       0.073       0.082       3.466       0.008       0.367      10.791        0.14      36796.  
        11.5        0.34      0.5161      0.0222      0.0145       0.004       0.069       0.074       3.283       0.008       0.330      10.238        0.14      36831.  
        12.0        0.35      0.5088      0.0196      0.0136       0.004       0.065       0.066       3.087       0.007       0.292       9.635        0.14      36867.  
        12.6        0.37      0.4948      0.0170      0.0127       0.004       0.061       0.057       2.879       0.007       0.253       8.963        0.14      36904.  
        13.1        0.39      0.4722      0.0144      0.0117       0.004       0.056       0.048       2.660       0.006       0.214       8.196        0.14      36944.  
        13.7        0.40      0.4374      0.0117      0.0107       0.003       0.051       0.039       2.432       0.006       0.174       7.289        0.14      36985.  
        14.2        0.42      0.3828      0.0088      0.0096       0.003       0.046       0.030       2.187       0.005       0.132       6.134        0.14      37027.  
        14.8        0.43      0.3023      0.0059      0.0085       0.003       0.041       0.020       1.933       0.005       0.088       4.665        0.14      37071.  
        15.3        0.45      0.1833      0.0030      0.0074       0.002       0.035       0.010       1.666       0.004       0.045       2.727        0.14      37117.  
        15.9        0.47     -0.0004      0.0000      0.0061       0.002       0.029       0.000       1.388       0.003       0.000      -0.005        0.14      37165.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       5000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0582      0.0236       0.014       0.177       0.304      10.464       0.020       1.353      13.188        0.18      45574.  
         0.7        0.02      0.0393      0.0575      0.0235       0.014       0.176       0.300      10.402       0.020       1.335      13.089        0.18      45575.  
         1.4        0.03      0.0780      0.0566      0.0233       0.014       0.175       0.296      10.327       0.020       1.315      12.980        0.18      45578.  
         2.1        0.05      0.1159      0.0556      0.0231       0.014       0.173       0.290      10.238       0.020       1.291      12.860        0.18      45583.  
         2.7        0.06      0.1530      0.0544      0.0229       0.014       0.171       0.284      10.135       0.019       1.265      12.729        0.18      45591.  
         3.4        0.08      0.1891      0.0532      0.0226       0.013       0.169       0.278      10.017       0.019       1.236      12.587        0.18      45600.  
         4.1        0.10      0.2241      0.0519      0.0223       0.013       0.167       0.271       9.887       0.019       1.205      12.432        0.18      45612.  
         4.8        0.11      0.2579      0.0504      0.0220       0.013       0.165       0.263       9.744       0.019       1.172      12.263        0.18      45626.  
         5.5        0.13      0.2903      0.0489      0.0217       0.013       0.162       0.255       9.591       0.018       1.136      12.080        0.18      45642.  
         6.2        0.14      0.3213      0.0473      0.0213       0.013       0.159       0.247       9.425       0.018       1.098      11.883        0.18      45660.  
         6.9        0.16      0.3506      0.0455      0.0209       0.012       0.156       0.238       9.244       0.018       1.058      11.670        0.18      45680.  
         7.5        0.18      0.3783      0.0438      0.0205       0.012       0.153       0.229       9.059       0.017       1.017      11.448        0.18      45702.  
         8.2        0.19      0.4043      0.0420      0.0200       0.012       0.150       0.219       8.868       0.017       0.975      11.215        0.18      45726.  
         8.9        0.21      0.4284      0.0401      0.0196       0.012       0.147       0.210       8.669       0.017       0.933      10.970        0.18      45753.  
         9.6        0.23      0.4503      0.0382      0.0191       0.011       0.143       0.200       8.456       0.016       0.888      10.708        0.18      45781.  
        10.3        0.24      0.4696      0.0361      0.0186       0.011       0.139       0.189       8.216       0.016       0.840      10.421        0.18      45812.  
        11.0        0.26      0.4862      0.0340      0.0180       0.011       0.135       0.178       7.962       0.015       0.790      10.116        0.18      45845.  
        11.6        0.27      0.5000      0.0318      0.0174       0.010       0.130       0.166       7.699       0.015       0.739       9.791        0.18      45880.  
        12.3        0.29      0.5095      0.0295      0.0167       0.010       0.125       0.154       7.411       0.014       0.685       9.422        0.18      45916.  
        13.0        0.31      0.5155      0.0270      0.0160       0.010       0.120       0.141       7.093       0.014       0.628       9.030        0.18      45955.  
        13.7        0.32      0.5177      0.0245      0.0152       0.009       0.114       0.128       6.750       0.013       0.570       8.616        0.18      45996.  
        14.4        0.34      0.5155      0.0220      0.0144       0.009       0.108       0.115       6.382       0.012       0.511       8.171        0.18      46040.  
        15.1        0.35      0.5078      0.0194      0.0135       0.008       0.101       0.101       5.990       0.011       0.451       7.683        0.18      46085.  
        15.8        0.37      0.4931      0.0168      0.0126       0.007       0.094       0.088       5.575       0.011       0.390       7.136        0.18      46132.  
        16.4        0.39      0.4693      0.0141      0.0116       0.007       0.087       0.074       5.139       0.010       0.328       6.509        0.18      46181.  
        17.1        0.40      0.4329      0.0114      0.0106       0.006       0.079       0.060       4.696       0.009       0.265       5.765        0.18      46232.  
        17.8        0.42      0.3783      0.0087      0.0096       0.006       0.072       0.045       4.236       0.008       0.201       4.844        0.18      46286.  
        18.5        0.43      0.2964      0.0058      0.0085       0.005       0.063       0.030       3.743       0.007       0.134       3.654        0.18      46341.  
        19.2        0.45      0.1751      0.0028      0.0073       0.004       0.055       0.015       3.224       0.006       0.066       2.082        0.18      46398.  
        19.9        0.47     -0.0010      0.0000      0.0061       0.004       0.046       0.000       2.713       0.005       0.000      -0.011        0.18      46458.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       6000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0591      0.0247       0.025       0.266       0.445      18.868       0.030       1.979      10.696        0.21      54689.  
         0.8        0.02      0.0382      0.0584      0.0245       0.025       0.264       0.440      18.768       0.030       1.956      10.627        0.21      54690.  
         1.6        0.03      0.0759      0.0576      0.0244       0.025       0.263       0.434      18.646       0.030       1.929      10.551        0.21      54694.  
         2.5        0.05      0.1130      0.0568      0.0242       0.025       0.261       0.427      18.504       0.029       1.900      10.469        0.21      54700.  
         3.3        0.06      0.1494      0.0558      0.0240       0.025       0.258       0.420      18.341       0.029       1.867      10.380        0.21      54709.  
         4.1        0.08      0.1850      0.0547      0.0237       0.024       0.256       0.412      18.155       0.029       1.831      10.284        0.21      54720.  
         4.9        0.10      0.2197      0.0535      0.0235       0.024       0.253       0.403      17.944       0.029       1.791      10.178        0.21      54734.  
         5.7        0.11      0.2534      0.0522      0.0231       0.024       0.249       0.393      17.705       0.028       1.747      10.060        0.21      54751.  
         6.6        0.13      0.2858      0.0507      0.0228       0.023       0.246       0.382      17.437       0.028       1.698       9.930        0.21      54770.  
         7.4        0.14      0.3170      0.0492      0.0224       0.023       0.241       0.370      17.141       0.027       1.645       9.789        0.21      54791.  
         8.2        0.16      0.3466      0.0475      0.0220       0.023       0.237       0.357      16.815       0.027       1.589       9.634        0.21      54815.  
         9.0        0.18      0.3746      0.0456      0.0215       0.022       0.232       0.343      16.456       0.026       1.527       9.465        0.21      54842.  
         9.8        0.19      0.4007      0.0437      0.0210       0.022       0.226       0.329      16.062       0.026       1.462       9.281        0.21      54871.  
        10.7        0.21      0.4252      0.0412      0.0202       0.021       0.218       0.310      15.473       0.025       1.379       9.091        0.21      54903.  
        11.5        0.22      0.4468      0.0391      0.0197       0.020       0.212       0.294      15.036       0.024       1.308       8.870        0.21      54937.  
        12.3        0.24      0.4661      0.0369      0.0191       0.020       0.205       0.278      14.576       0.023       1.234       8.637        0.21      54973.  
        13.1        0.26      0.4830      0.0346      0.0184       0.019       0.198       0.261      14.085       0.022       1.159       8.390        0.21      55012.  
        14.0        0.27      0.4971      0.0323      0.0177       0.018       0.191       0.243      13.556       0.022       1.080       8.128        0.22      55054.  
        14.8        0.29      0.5081      0.0299      0.0170       0.017       0.183       0.225      12.989       0.021       0.999       7.845        0.22      55098.  
        15.6        0.30      0.5149      0.0274      0.0162       0.017       0.175       0.206      12.400       0.020       0.916       7.532        0.22      55145.  
        16.4        0.32      0.5176      0.0248      0.0154       0.016       0.166       0.187      11.782       0.019       0.831       7.193        0.22      55194.  
        17.2        0.34      0.5159      0.0222      0.0145       0.015       0.157       0.167      11.121       0.018       0.745       6.827        0.22      55245.  
        18.1        0.35      0.5086      0.0196      0.0136       0.014       0.147       0.148      10.420       0.017       0.657       6.425        0.22      55299.  
        18.9        0.37      0.4943      0.0169      0.0127       0.013       0.136       0.127       9.681       0.015       0.567       5.973        0.22      55356.  
        19.7        0.39      0.4707      0.0142      0.0116       0.012       0.126       0.107       8.910       0.014       0.476       5.451        0.22      55415.  
        20.5        0.40      0.4342      0.0115      0.0106       0.011       0.115       0.087       8.134       0.013       0.385       4.828        0.22      55476.  
        21.3        0.42      0.3801      0.0087      0.0096       0.010       0.103       0.066       7.338       0.012       0.292       4.063        0.22      55540.  
        22.2        0.43      0.2999      0.0059      0.0085       0.009       0.092       0.044       6.496       0.010       0.197       3.087        0.22      55606.  
        23.0        0.45      0.1813      0.0030      0.0073       0.008       0.079       0.022       5.609       0.009       0.099       1.800        0.22      55674.  
        23.8        0.47     -0.0002      0.0000      0.0061       0.006       0.066       0.000       4.685       0.007       0.000      -0.002        0.22      55745.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       7000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.0597      0.0246       0.040       0.361       0.611      29.884       0.041       2.719       9.277        0.25      63803.  
         1.0        0.02      0.0387      0.0591      0.0245       0.040       0.360       0.605      29.792       0.041       2.691       9.209        0.25      63805.  
         1.9        0.03      0.0767      0.0584      0.0244       0.040       0.358       0.598      29.671       0.040       2.659       9.137        0.25      63809.  
         2.9        0.05      0.1141      0.0576      0.0243       0.040       0.356       0.590      29.519       0.040       2.622       9.058        0.25      63817.  
         3.8        0.06      0.1507      0.0567      0.0241       0.039       0.354       0.580      29.335       0.040       2.581       8.973        0.25      63827.  
         4.8        0.08      0.1865      0.0557      0.0240       0.039       0.352       0.570      29.114       0.040       2.535       8.880        0.25      63840.  
         5.7        0.10      0.2212      0.0545      0.0238       0.039       0.348       0.558      28.856       0.039       2.484       8.779        0.25      63857.  
         6.7        0.11      0.2549      0.0533      0.0235       0.038       0.345       0.546      28.552       0.039       2.427       8.669        0.25      63876.  
         7.7        0.13      0.2873      0.0519      0.0232       0.038       0.341       0.532      28.203       0.038       2.365       8.549        0.25      63898.  
         8.6        0.14      0.3183      0.0504      0.0229       0.037       0.336       0.516      27.805       0.038       2.296       8.421        0.25      63923.  
         9.6        0.16      0.3479      0.0488      0.0225       0.037       0.330       0.500      27.357       0.037       2.222       8.284        0.25      63951.  
